"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"2103512","2016-05-12 05:50:16","1407039","2.9600","128","68","C","5","<p>Women undergo many physiological changes whilst they are pregnant. Which of the following statements is true?</p>","<p>Heart rate increases, but only in the third trimester to prepare for labour</p>","<p>Stroke volume decreases as maternal blood is fed into fetal circulation too</p>","<p>Decrease in blood pressure due to release of hormones</p>","<p>Decrease in heart rate for all three trimesters</p>","<p>Increase in blood pressure, to compensate for fetal blood circulation</p>","<p>a) Heart rate does increase, but it is increased for the whole of pregnancy&nbsp;</p><p>b) Stroke volume increases</p><p>c) CORRECT. Blood pressure decreases due to progesterone - this relaxes smooth muscle, causing vasodilation and also the placenta pushes on the IVC, resulting in less blood going back into the heart. So overall a lower BP</p><p>d)Heart rate <strong>increases</strong></p><p>e) Blood pressure <strong>decreases</strong></p>","Physiology, Pregnancy, Case 8"
"2103532","2016-05-12 06:06:35","1402260","2.8800","145","85","A","5","<p>A patient comes to see you after they have had a DEXA scan, as it is thought they might have osteoporosis. They ask you what a T score represents?</p>","<p>How many standard deviations they are away from the score of healthy 30 year old</p>","<p>How many standard deviations they are away from the score of a healthy age matched individual</p>","<p>In which percentile they were compared to the general population</p>","<p>How many standard deviations they are away from the score of a healthy age and sex matched individual</p>","<p>The value of their score</p>","<p>A DEXA scan measures bone density. The T score is the number of standard deviations away from the score of a healthy 30 year old the patient is. The Z score is the number of standard deviations away from a sex and age matched person the patients score is. &nbsp;</p>","Bone, Case 14"
"2103548","2016-05-12 06:15:26","1402260","2.8900","144","80","C","5","<p>A patient comes in to see you with newly diagnosed osteoporosis, it hasn't improved with lifestyle modifications alone. You decide you need to start her on drug treatment, which do you prescribe her first?</p>","<p>ralexifene</p>","<p>strontium ranelate</p>","<p>ibandronate</p>","<p>teriparatide</p>","<p>bisoprolol</p>","<p>When using drugs to treat osteoporosis:</p><ul><li>first line= bisphosphates e.g. ibandronate</li><li>second line= ralexifene and strontium ranelate</li><li>third line= more specialist drugs e.g. teriparatide</li></ul>","Pharmacology, Bone, Case 14"
"2103646","2016-05-12 07:25:34","1402260","3.0100","152","86","B","5","<p>You are on placement and a consultant hands you a 80 year old woman's results and asks you to interpret them:</p><ul><li>Calcium- normal</li><li>phosphate- normal</li><li>ALP- high</li><li>parathyroid hormone- normal</li></ul><p>what is the most likely diagnosis based on these results?</p>","<p>osteoporosis</p><p>&nbsp;</p>","<p>paget's diease</p>","<p>osteomalacia</p>","<p>hyperparathyroidism</p>","<p>bone metastes</p>","<p>In Paget's disease the only abnormal result is ALP</p>","Blood Results, Bone, Hormones, Case 14"
"2103651","2016-05-12 07:33:36","1402260","2.5700","153","91","E","5","<p>You are on placement and a consultant asks you why you shouldn't use local anesthetic with adrenaline in certain places?</p>","<p>it can cause excessive bleeding</p>","<p>it can counteract the effect of the local anesthetic</p>","<p>it can cause damage to the tissues</p>","<p>it can cause excessive vasodilation</p>","<p>it can cause excessive vasoconstriction</p>","<p>The use of adrenaline with local anesthetics in end organs (e.g. finger) is contraindicated because it can cause excessive vasoconstriction which can cut off the blood supply as there is often no/poor collateral blood supply.</p>","Pharmacology, Physiology, Blood, Case 14"
"2103658","2016-05-12 07:39:00","1406396","2.8600","147","81","B","5","<p>It is often difficult to distinguish between the jejunum to the ileum visably. However, there subtle differences have been noted. What is a feature of the jejunum in comparison to the ileum?</p>","<p>Longer in length</p>","<p>Thicker wall</p>","<p>Pinker colour</p>","<p>Less vascular</p>","<p>Shorter vasa recta</p>","<p>B is correct when comparing the jejunum to the ileum</p><p>The rest are correct when comparing the ileum to the jejunum</p><p>&nbsp;</p><p>Jejunum:</p><ul><li>Shorter</li><li>Reder</li><li>Thicker wall</li><li>More vascular</li><li>Longer vasa recta</li><li>Less fat in mesentery</li></ul><p>Ileum:</p><ul><li>Longer (almost double the length)</li><li>Pale pink</li><li>Thinner wall</li><li>Less vascular</li><li>Shorter vasa recta</li><li>More fat in mesentery</li></ul>","Abdomen, Anatomy, Case 11"
"2103993","2016-05-12 11:16:19","1403131","2.5300","137","81","C","5","<p>You prescribe ferrous sulphate to a pregnant woman to be taken 3 times a day for treatment of her iron deficiency anaemia. You advise her to ensure she sticks to the dose stated and not exceed the dose as this could lead to the interference of absorption of another important vitamin. Which vitamin is this?&nbsp;</p>","<p>Magnesium</p>","<p>Copper</p>","<p>Zinc</p>","<p>Iodine</p>","<p>Phosphate</p>","<p>Women taking iron supplements may also become deficient in zinc because an iron:zinc ratio greater than 3:1 has been shown to interfere with interstitial absorption of zinc.&nbsp;</p>","PCS 1, Anaemia, Case 8"
"2104048","2016-05-12 11:46:20","1401866","2.4800","120","75","C","3","<p>A 25 year old female has transferred from another GP practice to yours. She is in her 2nd trimester of pregnancy and suffers from poorly controlled Bipolar disorder. As the consultation progresses you learn that she has been ignoring the previous GP's advice to abstain from one particular drug. Which drug is most likely the cause for concern?</p>","<p>Lithium</p>","<p>Salbutamol</p>","<p>Isotretinoin</p>","","","<p>Dave Wilson's lecture- Teratology</p><p>&nbsp;</p><p>Correct answer:</p><p>Isotretinoin (accutane) is used to treat acne. It is an analogue of vit.a and so is a very potent teratogen. Birth defects such as CNS abnormalities are seen. There is an increased risk of spontaneous abortion and premature birth. Anyone who is or is trying to become pregnant should not be on accutane.</p><p>&nbsp;</p><p>Why isn't it lithium?</p><p>In an ideal setting, lithium wouldn't be given during pregnancy due to complications which can arise leading to cardiac problems, however this patient's scenario is a bit different. She has poorly controlled bipolar disorder which means that it wouldn't be in the patient's best interest to discontinue use of this mood stabiliser. Plus lithium tends to exert most of its teratogenic effects during the 1st trimester rather than 2nd.</p><p>&nbsp;</p><p>Salbutamol was just a random drug I chucked in.</p>","Pharmacology, Pregnancy, Case 7"
"2104892","2016-05-12 20:39:59","1403376","2.8200","133","71","E","5","<p>Why is sulfasalazine not a preferred drug to treat inflammatory bowel disease compared to mesalazine?</p>","<p>5 aminosalicylic acid (5-ASA), the subunit of sulfasalazine will produce severe side effects in patients who are slow acetylators.</p>","<p>Only 30% of the sulfasalazine drug eventually reaches the small bowel therefore it is not as effective as mesalazine.</p>","<p>Specific bacteria in the gut is required in breaking the azo bond between two subunits of sulfasalazine.</p>","<p>Sulfsalazine is administered by the rectal route which is unpleasant to the patient.</p>","<p>Sulfapyridine, one of the subunit of sulfasalazine creates clinical toxicity which can cause side effects</p>","<p>Once sulfasalazine is ingested from the mouth, about 30% of the intact molecule is absorbed from the upper GI tract either to be carried in the entero-hepatic circulation or to be excreted by the kidneys. Almost 90% of the intact sulfasalazine molecule ultimately passes down to the lower GI tract, where intestinal bacterial enzymes cleave the azo bond, thus releasing sulfapyridine and 5-ASA. Most of the sulfapyridine is absorbed, metabolized by the liver, and excreted in the urine. It is the circulating sulfapyridine that is responsible for the principle clinical toxicity, especially in patients who are slow acetylators. Meanwhile, the 5-ASA stays primarily in the bowel lumen, where it is thought to exert its therapeutic effects locally prior to elimination in the feces.</p>","Gastrointestinal tract, Case 11, Inflammatory Bowel Disease"
"2104947","2016-05-12 21:18:40","1407161","2.8100","85","48","D","4","<p>What is the name of the protein that forms on the centromere in chromosomes?</p>","<p>Z protein</p>","<p>Diplotene</p>","<p>Chromatin</p>","<p>Kinetochore</p>","","<p>A: made up</p><p>B:Diplotene is a step in Prophase 1 of Meiosis</p><p>C: Chromatin is the protein that DNA wraps around inside a chromosome</p><p>D: Correct, <strong>Kinetochore</strong> is a complex protein on a mitotic chromosome, that forms on the centromere</p><p>&nbsp;</p><p>From: PCS lecture The Cell Cycle</p>","PCS, PCS 1"
"2104973","2016-05-12 21:34:11","1403136","2.9000","150","86","C","5","<p>You are a medical student on placement in the gastroenterology ward. Your consultant is giving you a tutorial on nutrition. He asks you what is typical sign of a patient with biotin deficiency?</p>","<p>Pellegra</p>","<p>Osteoporosis</p>","<p>Alopecia</p>","<p>Blindness</p>","<p>Koilonychia&nbsp;</p>","<p>Biotin is a coenzyme in the metabolism of fatty acids and leucine, and it plays a role in gluconeogenesis. Biotin is necessary for cell growth, the production of fatty acids, and the metabolism of fats and amino acids. It plays a role in the citric acid cycle, which is the process by which biochemical energy is generated during aerobic respiration. Biotin not only assists in various metabolic reactions, but also helps to transfer carbon dioxide. Biotin is also helpful in maintaining a steady blood sugar level.</p><p>&nbsp;</p><p>Signs of Biotin Deficiency: In general, appetite and growth are decreased. Dermatologic symptoms include dermatitis, alopecia (hair loss) and achromotrichia (absence or loss of pigment in the hair) and a shortening and thickening of bones is seen in the skeleton.</p><p>&nbsp;</p><p><img src=""http://www.hqhair.org/wp-content/uploads/sites/3/2014/02/nanogen-42.jpg"" alt="""" /></p><p>&nbsp;</p><p>a) Vitamin B3 (Niacin) deficiency = Pellegra</p><p>b) Calcium deficiency = Osteoporosis</p><p>d) Vitamin A (retinol) deficiency = Blindness</p><p>e) Iron deficiency = Koilonychia</p>","Nutrition, Case 11"
"2105048","2016-05-12 22:16:31","1403136","2.9900","150","83","A","5","<p>You are the radiologist on call when a patient from A&amp;E is referred to you. The patient is 74 year old Eddie Gibbons, who has presented with abdominal distension and constipation. Eddie tells you that he was playing a game of table tennis when he started to feel very bloated. He tells you he is now unable to pass stools nor gas. You decide to perform an erect abdominal x-ray on Eddie, and these are the results:</p><p>&nbsp;</p><p><img src=""../images/view.php?file=164005"" alt=""no description"" /></p><p>&nbsp;</p><p>Considering Eddie's history and his x-ray results, what is your most likely diagnosis?</p>","<p>Sigmoid volvulus</p>","<p>Pneumoperitoneum</p>","<p>Bowel wall inflammation</p>","<p>Colorectal carcinoma</p>","<p>Caecal volvulus</p>","<p>A is the correct answer; Eddie has sigmoid volvulus.</p><p>&nbsp;</p><p>Volvulus is a twisting of a segment of bowel on its vascular mesentery resulting in intestinal obstruction and infarction. It is often associated with congenital abnormalities such as intestinal malrotation.</p><p>&nbsp;</p><p>It most often occurs in <strong>older patients</strong>&nbsp;because it is&nbsp;more prone to twisting than other segments of the large bowel because it is 'mobile' on its own mesentery, which arises from a fixed point in the left iliac fossa (LIF). It is even more loose in the abdomen <strong>with exercise</strong>, allowing the bowel to twist. A patient with sigmoid volvulus can present with acute abdominal distension and constipation, or chronic constipation. They may also present with&nbsp;<strong>obstipation&nbsp;- complete constipation with no movement of food or gas.</strong></p><p>&nbsp;</p><p>In regards to his erect abdominal x-ray, the twisted loop of sigmoid colon is said to resemble a <strong>coffee bean</strong>. As in this case the loop of dilated sigmoid colon - or 'coffee bean' - usually points upwards towards the diaphragm.</p><p>&nbsp;</p><p><img src=""../images/view.php?file=164008"" alt=""no description"" width=""620"" height=""330"" /></p><p>&nbsp;</p><p>(sorry the picture isn't so clear!!)</p>","Radiology, Gastrointestinal tract, Case 11"
"2105056","2016-05-12 22:16:43","1403858","2.7200","126","75","E","5","<p>Waardenburg syndrome is a rare genetic disorder most often characterized by varying degrees of deafness and pigmentation anomalies, due to abnormal melanocytes.</p><p>&nbsp;</p><p>From which of the following do melanocytes derive from? &nbsp;</p>","<p>Ectoderm</p>","<p>Neural tube</p>","<p>Endoderm&nbsp;</p>","<p>Mesoderm&nbsp;</p>","<p>Neural crest</p>","<p>E - neural crest&nbsp;</p><p>&nbsp;</p><p>The neural crest is created on closure of the neural tube (see diagram). Other derivative include:&nbsp;craniofacial cartilage and bone, smooth muscle, peripheral and enteric neurons and glia.</p><p>&nbsp;</p><p>A would also be correct however E is more specific for a single best answer.&nbsp;</p><p><img src=""../images/view.php?file=164011"" alt=""no description"" /></p>","Embryology, Case 7"
"2105061","2016-05-12 22:24:11","1403858","2.8300","135","76","D","5","<p>Which of the following is&nbsp;<strong>not&nbsp;</strong>a derivative of the ectodermal germ layer?&nbsp;</p>","<p>Central nervous system&nbsp;</p>","<p>Medulla of adrenal gland</p>","<p>Epidermis</p>","<p>Epithelium of trachea&nbsp;</p>","<p>Anterior pituitary&nbsp;</p>","<p>The epithelium of the trachea is an endodermal derivative.&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>In very general terms, the ectoderm gives rise to organs that maintain contact with the outside world (the nervous system; sensory epithelium of the ear, nose and eye; the epidermis) and several glands.</p><p>In addition, the development of the notochord in week 3 causes a thickening of the ectodermal layer above it forming the neural plate, the first stage in neurulation.</p>","Embryology, Case 7"
"2105101","2016-05-12 22:45:12","1403858","3.0300","130","64","C","5","<p>Mrs Y is 7 weeks pregnant. Her friend, Mrs X is also pregnant has just undergone the combined test. Mrs Y would like to know when her combined test is however after evaluation of her, you decide that she is more suited to the triple screening test.&nbsp;</p><p>&nbsp;</p><p>Which of the following factors is most likely to have influenced your decision?&nbsp;</p><p>&nbsp;</p>","<p>Mrs Y has a family history of dizygotic twins</p>","<p>Mrs Y is 7 weeks pregnant and therefore too advanced in her pregnancy&nbsp;</p>","<p>Mrs Y has a BMI of 32.2</p>","<p>The triple test is more accurate</p>","<p>The triple test is more cost-effective&nbsp;</p>","<p>The combined test is offered at&nbsp;11-13+6 weeks and comprises&nbsp;of ultrasound for nuchal translucency measuremen and testing of maternal serum for pregnancy associated plasma protein-A and beta-human chorionic gonadotrophin.&nbsp;</p><p>&nbsp;</p><p>NICE state that:&nbsp;</p><ul><li>The combined test has a higher detection rate and lower FPR when compared with other screening tests.</li><li>It is cost-effective and results in the fewest losses of normal fetuses after invasive diagnosis.</li><li>There are concerns regarding the practicality of this test. Up to 25% of women fail to attend for the second component of the test.</li><li>There is also evidence that women prefer a one-stage test.</li></ul><p>&nbsp;</p><p>However, the combined test is ineffective in obese women (BMI &gt;30) or women more advanced in their pregnancy as you are unlikely to be able to measure nuchal translucency. Therefore the triple or quadruple test should be offered, which is performed later, at 14-20 weeks, and measures&nbsp;&alpha;-fetoprotein, unconjugated oestradiol and human chorionic gonadotrophin (+inhibin A in quadruple test). The triple/ quadruple test is not suitable for women who have multiple pregnancy (e.g twins) as this can cause elevated AFP levels.&nbsp;</p>","Pregnancy, Prenatal Screening, Spiral curriculum, Case 7"
"2105109","2016-05-12 22:50:53","1407161","2.7200","131","79","B","5","<p>Patrick decides he might be ready to settle down and start thinking about having children.</p><p>He decides he doesn't know much about genetics and chromosomal abnormalities, so has a read up of <strong>trisomies</strong>.</p><p><strong>Which trisomy has a high chance of Intrauterine Growth Retardation (IUGR)?</strong></p>","<p>21</p>","<p>18</p>","<p>13</p>","<p>XXY</p>","<p>XYY</p>","<p>Trisomy 21: Down's syndrome</p><p>Trisomy 18: Edwards syndrome- <strong>high chance of intrauterine growth retardation</strong></p><p>Trisomy 13: Patau syndrome</p><p>XXY: Klinefelter syndrome</p><p>XYY syndrome</p>","PCS, Chromosomes, Embryology, Case 7"
"2105117","2016-05-12 22:53:26","1300166","2.4200","125","71","C","5","<p>What is the major risk associated with blood transfusions?</p>","<p>HIV</p>","<p>TACO</p>","<p>Human error</p>","<p>Varient Creutzfeldt-Jakob Disease&nbsp;</p>","<p>TRALI</p>","","Haematology, Case 8"
"2105136","2016-05-12 23:01:13","1403821","2.6100","124","64","C","5","<p>Which of the following symptoms of&nbsp;Phaeochromocytoma is the most common one seen?</p>","<p>Pain&nbsp;</p>","<p>Palpitations&nbsp;</p>","<p>Hypertension&nbsp;</p>","<p>Pallor</p>","<p>Excessive Sweating&nbsp;</p>","<p>The classic triad is pain, perspiration and palpitations but the most common symptom is pressure/hypertension that occurs in 90% of cases&nbsp;</p>","Case10, Physiology, Hormones, Hypertension"
"2105196","2016-05-12 23:25:27","1403131","2.9000","127","68","B","5","<p>&nbsp;</p><p><img src=""http://www.embryology.ch/images/fimgplacenta/villosite/f3a_sagital.gif"" alt="""" /></p><p>&nbsp;</p><p>Give the name of structure 6</p>","<p>Chorionic plate</p>","<p>Cotyledon</p>","<p>Villus</p>","<p>Amnion</p>","<p>Intervillous space</p>","<p>1. Umbilical cord<br />2. Amnion<br />3. Chorionic plate<br />4. Intervillous space (maternal blood)<br />5. Basal plate<br /><strong>6. Cotyledon</strong><br />7. Villus</p><p>&nbsp;</p><p>&nbsp;</p><p>Useful website:</p><p>&nbsp;</p><p>http://www.embryology.ch/anglais/fplacenta/villosite01.html</p><p>&nbsp;</p><p>&nbsp;</p>","Case 8"
"2105304","2016-05-13 00:17:00","1402744","2.9700","137","71","B","5","<p>You are shadowing a GP who is conducting an examination on a child to see if they are developing as expected. The Child can roll from supine to prone, starting to sit up, can clasp and unclasp hand and hold objects momentarily. The child can follow a moving object, is interested in faces, recognises carers and communicates with sounds. Speech and language is limited to cooing and gurgling.&nbsp;</p><p>The GP explains that this is normal development of a child and ask you how old the child is?</p><p>What is the most likely age of this child?</p>","<p>2 months</p>","<p>3-6 months</p>","<p>9 months</p>","<p>1 year</p>","<p>2 year</p>","<p><img src=""../images/view.php?file=164028"" alt=""no description"" /></p>","Case 9, Child development"
"2105341","2016-05-13 00:31:10","1402744","2.9600","135","72","C","5","<p>A GP is examining a child: the child is crawling, has a palmar grasp, can transfer objects from one hand to the next, can track objects and also has stranger anxiety. The child can recognise their name and can also undertake&nbsp;proto-imperative pointing. The child is also able to wave and clap. What is the most likely age of the child?</p>","<p>2 months</p>","<p>3-6 months</p>","<p>9 months</p>","<p>12 months</p>","<p>24 months&nbsp;</p>","<p><img src=""../images/view.php?file=164041"" alt=""no description"" /></p>","Case 9, Child development"
"2105354","2016-05-13 00:36:15","1407279","2.5800","86","48","A","5","<p>Mia has a decreased PCO2, increased H+, decreased pH, increased HbA 1c and a decreased HCO3. She is visibly hyperventilating.&nbsp;</p><p>&nbsp;</p><p>What is wrong with Mia?</p>","<p>Diabetic ketoacidosis&nbsp;</p>","<p>Metabolic acidosis&nbsp;</p>","<p>Metabolic alkalosis&nbsp;</p>","<p>Respiratory acidosis&nbsp;</p>","<p>Respiratory alkalosis&nbsp;</p>","<p>From her test results, we know that Mia is hyperglaycaemic, she is acidotic because of increased ketone production from gluconeogenesis (and this causes her bicarbonate concentration to decrese). She has some respiratory compensation too. Therefore she is in DKA.&nbsp;</p>","Group 60, Diabetes, endocrinology"
"2105496","2016-05-13 01:33:52","1403136","2.9100","130","75","E","5","<p>A 52 year old lady, Tessa Fig, visits your GP clinic. She is very tearful, and tells you that she feels very low. She has lost 7kg in the last month, has a decreased level of concentration, feelings of helplessness and hopelessness. She tells you that she cannot sleep well at night, and wakes up at 6am every morning. She used to go to zumba twice a week, but finds no joy in going anymore. She has not managed to go to work for the last 2 weeks. What is your first course of action for Tessa?</p>","<p>Prescribe fluoxetine (SSRI)</p>","<p>Refer her for Cognitive Behavioural Therapy (CBT)</p>","<p>Prescribe amitriptyline (TCA)</p>","<p>Perform thyroid function tests</p>","<p>Assess suicide risk</p>","<p>Assessing the suicide risk of a patient with suspected major depression is the number one thing to do before anything else. It is essential to first secure the safety of the patient, given that suicide is such a high risk in patients with major depression. 2/3 of patients will have suicidal ideations, and about 10-15% of them will actually commit suicide. Once the risk has been assessed, then the type of treatment can be considered.</p><p>&nbsp;</p><p>This patient presents with typical signs of major depression, loss of weight, loss of appetite and lack of sleep. Feelings of helplessness, hopelessness, anhedonia (absence of pleasure), and no longer enjoying things she used to.&nbsp;</p>","Psychiatry, Case 12"
"2105528","2016-05-13 01:44:52","1404432","2.1000","79","39","C","5","<p>Being a specialist in failure, Arsene Wenger presents to your clinic with hypertension. He has a history of depression and impaired cognitive ability with regard to the transfer market. He is worried he may have contracted a knee injury from one of the many injured Arsenal players, having been in contact with Jack Wilshere, Danny Welbeck and Abou Diaby.</p><p>You explain it is impossible to ""contract"" a musculoskeletal injury, so decide to tackle his hypertension instead.</p><p>As you do, you start thinking about the mechanism of tubuloglomerular feedback...</p><p>How does it work? Spill the beans!</p>","<p>Decreases GFR leading to decreased Na+ retention, decreasing blood pressure</p>","<p>Increases GFR leading to decreased Na+ retention,&nbsp;decreasing blood pressure</p>","<p>Please just comment the answer I need help...</p>","<p>I don't understand this and all the sources say different things...</p><p>Sorry to all who thought this was a proper question but the needs of the few outweigh the needs of the many in this case.</p>","<p>Renin. (pls help plz)</p>","<p>Better to ask for forgiveness than permission. You know my student number not my story.</p>","Physiology, Blood, Renal system, Kidneys"
"2105566","2016-05-13 01:58:49","1401855","2.3500","141","91","E","5","<p>A 63 year old man presents to his GP complaining of pain in his lower back that has been present for some time.</p><p>&nbsp;</p><p>He also mentions that he has noticed dull, aching pains in his right knee recently. He has been taking pain killers regularly for the last couple of months but they don't seem to be working too well.&nbsp;</p><p>&nbsp;</p><p>He is a non smoker and drinks occasionally. He mentions that he does a lot of work outside as he is a builder. He has no family history of cancer.</p><p>&nbsp;</p><p>He has had no recent falls or trauma to his back or legs.</p><p>&nbsp;</p><p>What is the most likely cause of this patients pain?</p>","<p>Disc herniation</p>","<p>Spinal metastasis secondary to lung cancer</p>","<p>Muscle strain</p>","<p>Paget's disease</p>","<p>Osteoarthritis of the hip</p>","<p>Osteoarthritis of the hip is most likely as hip disease can present as back/knee pain.</p><p>He is a builder therefore he has probably worn his hip out.</p><p>There is nothing in the history to suggest cancer.</p><p>The history does not sound like a disc herniation - pain could be sharper and would radiate further down the leg.</p>","Case 14"
"2105608","2016-05-13 02:13:07","1404357","2.7400","142","77","C","5","<p>What medical condition causes a <strong>steep y wave</strong> on the JVP waveform?</p>","<p>Pulmonary hypertension</p>","<p>Complete heart block</p>","<p>Constrictive pericarditis&nbsp;</p>","<p>Aortic stenosis&nbsp;</p>","<p>Tricuspid regurgitation</p>","<p>Pulmonary hypertension and complete heart block cause a&nbsp;<strong>large a wave</strong></p><p>Tricuspid regurgitation causes a&nbsp;<strong>large v wave</strong></p><p>&nbsp;</p><p>Constrictive pericarditis causes a&nbsp;<strong>steep y wave -&nbsp;</strong>Y wave represents the atrium emptying -&nbsp;Constrictive pericarditis restricts the adequate stretching of the cardiac wall. Subsequently, when the tricuspid valve opens, the pressure in the right atrium declines at a faster rate.</p>","Cardiology, Case 15"
"2105661","2016-05-13 02:41:41","1306136","3.2300","148","75","D","5","<p>A 36-year overweight pregnant lady in her 2nd trimester presents in A&amp;E with a swollen right leg which is painful and tender. After carrying out a doppler scan you confirm a venous thromboembolism in her right leg. How do you treat her?</p>","<p>ACE inhibitor</p>","<p>Do nothing, watch and wait</p>","<p>Ibuprofen&nbsp;</p>","<p>Give low molecular weight heparin</p>","<p>Give warfarin</p>","<p>Low molecular weight heparin is the drug of choice for treating VTE as it doesn't cross the placenta. A, C and E are all teratogenic and it is important to be careful even in the second trimester. Warfarin should not been given in the third either, because of risk of haemorrhage during delivery. It is important to treat as VTE can be fatal!</p>","Emergency Medicine, Tetralogy, Case 8"
"2105673","2016-05-13 02:47:28","1306136","2.8700","126","67","B","5","<p>What are the three components of HELLP syndrome?</p>","<p>Anaemia, leucopenia and low platelets&nbsp;</p>","<p>Haemolysis, elevated liver enzymes and low platelets</p>","<p>Haemolysis, leucopenia and low platelets</p>","<p>Haemolysis, thrombocytosis and elevated liver enzymes</p>","<p>Leucopenia, low platelets and elevated liver enzymes</p>","<p>H = haemolysis</p><p>EL = elevated liver enzymes</p><p>LP = low platelets</p><p>&nbsp;</p>","Pregnancy, Case 8"
"2105772","2016-05-13 03:31:37","1403136","3.2000","176","93","C","5","<p>42 year old, Simon Jenkins, is visiting his local GP, for a medication review. Simon presented 2 months ago with major depression, and so his GP prescribed antidepressants for him. Fortunately, Simon tells you that his mood has improved and is feeling a lot better about himself. However, he tells you that although his sex drive has returned, he can't seem to get an erection. He also tells you that his eyes and mouth feel dry all the time, and he has been rather constipated recently. What type of antidepressants was Simon prescribed?</p>","<p>Monoamine Oxidase Inhibitors (MAOIs)</p>","<p>Selective Serotonin Reuptake Inhibitors (SSRIs)</p>","<p>Tricyclic Antidepressants (TCAs)</p>","<p>Atypicals</p>","<p>Serotonin antagonist and reuptake inhibitors (SARIs)</p>","<p>TCAs &ndash; inhibit 5-HT and NA reuptake to varying extents. Also antagonise several other neurotransmitter receptors particularly muscarinic cholingeric, H1 histaminergic and &alpha;1 adrengeric receptors which explains the main side effects including sedation, dry mouth and constipation due to interference with autonomic control. TCAs also potentiate the effects of alcohol and anaesthetic agents due to hepatic metabolism and thus deaths have occurred e.g. respiratory depression after a heavy night partying! TCAs are also highly dangerous in overdose because of the effects on the heart and the CNS.</p><p>&nbsp;</p><p>The adverse effects of TCA's are:</p><ol><li>Anti-cholinergic effects: dry mouth, blurry vision, constipation, urinary retention and delirium (<em>blind as a bad, dry as a bone, red as a beet, and mad as a hatter)</em></li><li>CNS effects: drowsiness, or insomnia and agitation, confusion, disorientation</li><li>Cardiovascular effects: &nbsp;tachycardia, orthostatic hypotension</li><li>Sexual effects: unable to get an erection in men</li></ol>","Pharmacology, Psychiatry, Case 12"
"2105820","2016-05-13 03:55:23","1403136","3.2000","181","100","A","5","<p>Fill in the gaps below.</p><p>&nbsp;</p><p>In dopaminergic neurones: _____ ingested from food crosses the blood brain barrier and is acted on by an enzyme called&nbsp;_____ to form L-Dopa within the dopaminergic neurone. L-Dopa is then converted by&nbsp;_____ to dopamine.&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","<p>Tyrosine</p><p>Tyrosine hydroxylase</p><p>L- aromatic amino acid decarboxylase (AADC)</p><p>&nbsp;</p>","<p>Tyrosine</p><p>Tyrosine carboxylase</p><p>L-aromatic amino acid decarboxylase (AADC)</p>","<p>Tyrosine</p><p>Tyrosine hydroxylase</p><p>Dopamine-B-hydroxylase</p>","<p>Tryptophan</p><p>Tryptophan hydroxylase</p><p>L-aromatic amino acid decarboxylase (AADC)</p><p>&nbsp;</p>","<p>Tryptophan</p><p>Tryptophan hydroxylase</p><p>Dopamine-B-hydroxylase</p>","<p><span style=""text-decoration: underline;"">In dopaminergic neurones</span>: <strong>tyrosine</strong>&nbsp;ingested from food crosses the blood brain barrier and is acted on by an enzyme called <strong>tyrosine hydroxylase</strong>&nbsp;(rate limiting step) to form L-Dopa within the dopaminergic neurone. L-Dopa is then converted by <strong>L-aromatic amino acid decarboxylase</strong>&nbsp;to dopamine.</p><p>&nbsp;</p><p><span style=""text-decoration: underline;"">In adrenergic neurones</span>: <strong>tyrosine</strong>&nbsp;ingested from food crosses the blood brain barrier and is acted on by an enzyme called <strong>tyrosine hydroxylase</strong>&nbsp;(rate limiting step) to form L-Dopa within the dopaminergic neurone. L-Dopa is then converted by&nbsp;<strong>dopamine-B-hydroxylase</strong> to form&nbsp;<strong>noradrenaline.&nbsp;</strong>In the few neurons found in the adrenal medulla and brainstem that produce <strong>adrenaline,</strong>&nbsp;an additional enzyme <strong>phenylethanolamine-N-methyltransferase (PMNT)</strong>&nbsp;converts the noradrenaline to adrenaline.</p><p>&nbsp;</p><p><span style=""text-decoration: underline;"">Serotonin pathway:</span>&nbsp;<strong>tryptophan</strong>&nbsp;ingested from food is actively transported to the brain and is acted on by an enzyme called&nbsp;<strong>tryptophan hydroxylase</strong> (rate limiting step) to form&nbsp;<strong>5-hydroxytryptophan.</strong> The 5HT is then decarboxylated by&nbsp;<strong>L-aromatic amino acid decarboxylase</strong> to make&nbsp;<strong>serotonin.&nbsp;</strong>In the pineal gland in the brain, serotonin is converted to&nbsp;<strong>melatonin</strong>, involved in circadian rhythms and sleep.</p><p>&nbsp;</p><p><img src=""http://what-when-how.com/wp-content/uploads/2012/04/tmp1472_thumb1.jpg"" alt="""" width=""493"" height=""455"" /></p><p>&nbsp;</p><p>&nbsp;</p>","Psychiatry, Case 12, Neurology"
