"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"4253857","2020-01-02 06:23:54","1904582","2.6100","88","67","B","2","<p>As a revision break from PCS Unit 2, Lucas goes for a walk with his dogs to the park. He throws the ball a bit <strong>too</strong> far and as a result it gets stuck in a tree. As Lucas climbs up the tree his jeans get caught on a sharp piece of bark and rip them open, cutting his skin. He begins to bleed quite badly and he starts to panic, but then he relaxes because he remembers from his haemostasis lecture that his blood will clot so it is no biggie. He tries to remember how the tunica media has an input in vasoconstriction but cannot remember. Can you help him?&nbsp;</p>","<p>The smooth muscles of the tunica media are dependent on molecules made by endothelial cells (EDCFs/EDRFs). The balance of these determine the vascular tone. An increase in EDRFs changes the tone to favours constriction of the tunica media layer.&nbsp;This changes the tone of the smooth muscle of the tunica media because:<br />- thromboxane A2 and endothelins are vasoconstrictors, that binds to receptors on smooth muscle and trigger the release of calcium<br />- this initiates the muscle contraction<br />This results in <strong>reduced</strong> blood flow, a <strong>decrease&nbsp;</strong>in the shear force and a <strong>decrease</strong> in the blood volume.</p>","<p>The smooth muscles of the tunica media are dependent on molecules made by endothelial cells (EDCFs/EDRFs). The balance of these determine the vascular tone. An increase in EDCFs changes the tone to favours constriction of the tunica media layer.&nbsp;This changes the tone of the smooth muscle of the tunica media because:</p><p>- thromboxane A2 and endothelins are vasoconstrictors, that binds to receptors on smooth muscle and trigger the release of calcium</p><p>- this initiates the muscle contraction</p><p>This results in <strong>reduced</strong> blood flow, an <strong>increase</strong> in the shear force and a <strong>decrease&nbsp;</strong>in the blood volume.</p>","","","","<p>Haeomostasis lecture, slide 12</p><p>&nbsp;</p><p>Vessel constriction:</p><p>- decreased blood flow&nbsp;</p><p>-<strong> increased shear force&nbsp;</strong></p><p>- decreased blood volume</p>","Haemostasis, PCS 2"
"4253859","2019-12-31 02:12:10","1904582","2.7500","106","79","B","2","<p>The nerves of the brachial plexus have a variety of motor and sensory functions. What are the motor and sensory function of the ulnar nerve?</p>","<p>Motor function - The ulnar nerve supplies the medial one and a half fingers of the anterior and posterior surface of the hand</p><p>Sensory function - The ulnar nerve supplies flexor carpi ulnaris, the medial half of the flexor digitorum profundus and the muscles of the hand (excluding the thenar muscles)</p>","<p>Motor function -&nbsp;The ulnar nerve supplies flexor carpi ulnaris, the medial half of the flexor digitorum profundus and the muscles of the hand (excluding the thenar muscles)<br />Sensory function -&nbsp;The ulnar nerve supplies the medial one and a half fingers of the anterior and posterior surface of the hand</p>","","","","<p>B is correct!</p><p>&nbsp;</p><p>The light blue area on the anterior and posterior surface of the hand, in the diagram below, shows the sensory function (visually)</p><p>&nbsp;</p><p>&nbsp;</p><p><img src=""../images/view.php?file=365818"" alt=""no description"" /></p><p>&nbsp;</p><p>https://teachmeanatomy.info/upper-limb/nerves/ulnar-nerve/</p>","Anatomy of upper limb, Hand anatomy, PCS 1"
"4253878","2020-01-02 08:36:54","1904582","2.4100","78","61","E","5","<p>There are three<strong> main</strong> types of living cells in blood.</p><p>Which of the following is not one of the <strong>main</strong> types of living cells in blood?</p>","<p>Thrombocytes&nbsp;</p>","<p>Erythrocytes</p>","<p>White blood cells</p>","<p>Leukocytes&nbsp;</p>","<p>Granulocytes</p>","<p>The three main types of cells within blood are: red blood cells (erythrocytes), white blood cells (leukocytes) and platelets (thrombocytes).&nbsp;</p><p>&nbsp;</p><p>Granulocytes are a <strong>subdivision</strong> of white blood cells, therefore E is incorrect as granulocytes are not a <strong>main type</strong> of cell found in blood</p><p>(they are a subdivision of one of the main types - white blood cells)</p>","Hemostasis, PCS 2"
"4253881","2020-01-02 08:45:59","1904582","3.0300","93","69","A","4","<p>Which one of the following statements regarding clot formation is incorrect?</p>","<p>Primary haemostasis forms a very stable soft clot.&nbsp;</p>","<p>Clot formation occurs in two stages (primary and secondary haemostasis).</p>","<p>Primary haemostasis is when a soft clot forms, which is rich in thrombocytes and&nbsp;von Willebrand factors.</p>","<p>Secondary haemostasis involves insoluble fibrin polymers being laid down.&nbsp;</p>","","<p>Clot formation occurs in two stages (primary and secondary haemostasis).</p><p>1) Primary haemostasis is when a soft clot forms, which is rich in thrombocytes (platelets) and von willebrand factors. The soft clot formed in this stage is&nbsp;<strong>not very stable</strong> and can be easily ruptured.</p><p>2) Secondary haemostasis is when the clot is stabilised. Fibrin polymers, which are insoluble and have high tensile strength, are laid down.&nbsp;</p><p>&nbsp;</p><p>haemostasis lecture</p>","Haemostasis, Hemostasis, PCS 2"
"4253883","2020-01-02 08:46:14","1900620","3.1800","110","76","B","5","<p>You are on GP placement and the GP asks you to perform an auscultation (listen to heart sounds). The GP wants you to listen to the Aortic valve. Where do you place the&nbsp;stethoscope?&nbsp;</p>","<p>Left second intercostal space&nbsp;</p>","<p>Right second intercostal space</p>","<p>Left fourth, fifth intercostal spaces</p>","<p>Apex beat&nbsp;</p>","<p>Left third intercostal space&nbsp;</p>","<p>A) incorrect - you would hear the Pulmonary valve at the left second intercostal space&nbsp;</p><p>B) correct - you would hear the Aortic valve at the right second intercostal space&nbsp;</p><p>C) incorrect - you would hear the Tricuspid valve at the left fourth/fifth intercostal spaces</p><p>D) incorrect - you would hear the Mitral valve at the apex beat (apex beat is the lateral most point of left ventricle that is palpable)</p><p>E) incorrect - not a auscultatory site&nbsp;</p><p>&nbsp;</p><p>There are 4 regions where you can listen to the valves &ndash; these do not correspond to anatomical position of the heart valves. Only valve sound heard on RHS is from the aortic valve.&nbsp;</p><p>&nbsp;<img src=""../images/view.php?file=365905"" alt=""no description"" /></p>","Anatomy, Thorax, Heart, Cardiac anatomy, Clinical relevance of anatomy"
"4253895","2020-01-02 09:18:51","1904582","3.0100","96","72","B","4","<p>Platelet activation is a step within the process of haemostasis. Which one of the statements below is incorrect regarding platelet activation?</p>","<p>Platelets are activated by reception-ligand interactions (e.g. involving von Willebrand factors)</p>","<p>Platelets are deactivated by chemicals, such as thromboxane A<sub>2</sub></p>","<p>Platelets are activated by enzymes (e.g. thrombin)</p>","<p>Platelet activation leads to thrombus formation</p>","","<p>Platelets can be <strong>activated</strong> by:</p><p>Receptor-ligand interactions (e.g. involving von williebrand factors)</p><p>Chemicals (e.g. thromboxane A<sub>2</sub> and ADP) - thromboxane A<sub>2</sub> is a platelet aggregator. It <strong>activates</strong> further platelets after being released from them!</p><p>Enzymes (e.g. thrombin)</p><p>&nbsp;</p><p>Platelet activation leads to thrombus (blood clot) formation.</p><p>&nbsp;</p><p>Therefore B is incorrect.</p><p>&nbsp;</p><p>(Haemostasis lecture PCS2)</p>","Haemostasis, Hemostasis, PCS 2"
"4253903","2020-01-02 09:44:54","1904582","3.2400","99","72","C","5","<p>The classical model for fibrin formation/secondary haemostasis of clot formation involves two pathways: the intrinsic pathway (where all the coagulation factors involved are found within the blood) and the extrinsic pathway (which involves tissue factors, found outside the blood).</p><p>&nbsp;</p><p>Which one of the following stages is unique to the extrinsic pathway <strong>only</strong>?</p><p>&nbsp;</p>","<p>XII --&gt; XIIa</p><p>&nbsp;</p><p>&nbsp;</p>","<p>IX --&gt; IXa.VIIIa</p>","<p>VII --&gt; TF. VIIa</p>","<p>II--&gt; IIa</p>","<p>FXIIa --&gt; Fibrin&nbsp;</p>","<p>A - This is the first stage of the intrinsic pathway - incorrect</p><p>B - This is unique to the intrinsic pathway only&nbsp;- incorrect</p><p>&nbsp;</p><p>C - This is unique to the extrinsic pathway - <strong>correct.</strong> A hint is that it involves TF. (meaning tissue factor) which is extrinsic to the blood (therefore involved in the extrinsic pathway)</p><p>&nbsp;</p><p>D - This is the conversion from prothrombin --&gt; thrombin, and is within the common pathway (both intrinsic and extrinsic feed into this) - incorrect&nbsp;</p><p>E - This&nbsp;is within the common pathway (both intrinsic and extrinsic feed into this) - incorrect<br /><br /></p><p><img src=""../images/view.php?file=365906"" alt=""no description"" /></p><p>&nbsp;</p><p>Haemostasis lecture PCS 2</p>","Haemostasis, Hemostasis, PCS 2"
"4253905","2020-01-02 09:49:22","1904582","3.2300","93","65","E","5","<p>The classical model for fibrin formation/secondary haemostasis of clot formation involves two pathways: the intrinsic pathway (where all the coagulation factors involved are found within the blood) and the extrinsic pathway (which involves tissue factors, found outside the blood).</p><p>&nbsp;</p><p>Which one of the following stages is unique to the intrinsic pathway <strong>only</strong>?</p>","<p>VII --&gt; TF. VIIa</p>","<p>II --&gt; IIa</p>","<p>X --&gt; Xa.Va</p>","<p>Fibrinogen --&gt; Fibrin</p>","<p>XI --&gt; XIa</p>","<p>A -&nbsp;VII --&gt; TF. VIIa (extrinsic pathway only)</p><p>B -&nbsp;II --&gt; IIa (prothrombin --&gt; thrombin - common pathway)</p><p>C - X --&gt; Xa.Va (common pathway)</p><p>D - Fibrinogen --&gt; Fibrin (common pathway)</p><p>^ all incorrect</p><p>&nbsp;</p><p>E - Correct. Unique to the intrinsic pathway only.</p><p>&nbsp;</p><p><img src=""../images/view.php?file=365907"" alt=""no description"" /></p>","Haemostasis, Hemostasis, PCS 2"
"4253911","2020-01-02 10:01:57","1904582","2.6500","97","68","D","4","<p>The cell based model of secondary haemostasis/fibrin formation involves three stages: initiation, amplification and propagation.</p><p>&nbsp;</p><p>Which statement below is incorrect regarding the cell based model of secondary haemostasis?</p>","<p>The initiation stage resembles the extrinsic pathway of the classical model of secondary haemostasis. The propagation stage resembles the intrinsic pathway of the classical model of secondary haemostasis.&nbsp;</p>","<p>The initiation stage involves the formation of the TF.VIIa complex, which activates Xa and IIa (prothrombin). At this stage, blood 'waits' to clot</p>","<p>The amplification stage occurs when the blood vessel is ruptured. Thrombin is activated (IIa --&gt; II) which activates other coagulation factors, and activates platelets. This stage makes everything ready for blood clotting to occur</p>","<p>The propagation stage is when coagulation factors VIII and IXaVIIIa bind to the negative complex of platelets on the vessel (where it has been ruptured) to become active. This causes a 'prothrombin burst' as IXaVIIa and XaVa become localised on the vessel surface. Fibrin is activated by prothrombin, and completes secondary haemostasis.</p>","","<p>The propagation stage is when coagulation factors VIII and IXaVIIIa bind to the negative complex of platelets on the vessel (where it has been ruptured) to become active. This causes a <strong>'<span style=""text-decoration: underline;"">thrombin</span> burst'</strong> as IXaVIIa and XaVa become localised on the vessel surface. Fibrin is activated by <strong>thrombin</strong>, and completes secondary haemostasis.</p><p>&nbsp;</p><p><strong>thrombin = activated prothrombin. Thrombin activates fibrin (from fibrinogen), not prothrombin</strong></p><p>&nbsp;</p><p><strong><img src=""../images/view.php?file=365908"" alt=""no description"" /></strong></p><p>&nbsp;</p>","Haemostasis, Hemostasis, PCS 2"
"4253913","2020-01-02 10:05:26","1902054","2.8900","84","66","A","4","<p>Normal microflora is the term most commonly used when referring to the microbial collection that consistently inhabits the bodies of healthy individuals. Which of the following specific human-microbe relationships is normal microflora associated with?</p>","<p>Commensualism&nbsp;</p>","<p>Mutualism&nbsp;</p>","<p>Parasitism&nbsp;</p>","<p>Symbiotic&nbsp;</p>","","<p>Commensualism is when the microbe benefits from the association but no harm to host. Anything associate with the normal microflora is a commensalism relationship because the vast majority of the benefit is held by the microbe but no damage to host.&nbsp;</p>","PCS 2, Immunity"
"4253917","2020-01-02 10:20:20","1901500","3.0800","109","78","D","5","<p>Muscles of the anterior forearm are generally innervated by the median nerve. However, one of these muscles is innervated by the ulnar nerve. Which muscle is this?</p>","<p>Flexor Carpi Radialis</p>","<p>Pronator Teres</p>","<p>Flexor Pollicis Longus</p>","<p>Flexor Carpi Ulnaris</p>","<p>Flexor Digitorium</p>","<p>All innervated by median nerve, except flexor carpi ulnaris.</p><p>&nbsp;</p><p>https://teachmeanatomy.info/upper-limb/muscles/anterior-forearm/&nbsp;</p>","Anatomy, Anatomy of upper limb, Upper Limb, Upper Limb Anatomy"
"4253920","2020-01-02 10:27:26","1902054","2.5800","94","74","C","3","<p>One common site of entry for pathogens is through the gastrointestinal tract. Which of the following infections is <span style=""text-decoration: underline;""><strong>not</strong></span> an example of an endogenous GI tract infection?</p>","<p>Antibiotic associated diarrhoea&nbsp;</p>","<p>Appendicitis&nbsp;</p>","<p>Stomach ulcers</p>","","","<p>Endogenous infection = self infection, compared with exogenous = environmental source of infection which is the case with stomach ulcers but not appendicitis and antibiotic associated diarrhoea.&nbsp;</p>","GI tract, PCS 2, Immunity"
"4253924","2020-01-02 10:38:57","1904582","2.8400","87","61","C","3","<p>There are different haemostasis tests which measure the activity of different pathways/stages of haemostasis.</p><p>&nbsp;</p><p>Which one of the statements below is incorrect?</p>","<p>APTT measures the activity of the intrinsic pathway.</p>","<p>INR is specifically used to monitor people taking warfarin.</p>","<p>PT measures how much prothrombin is in the blood.</p>","","","<p>APTT measures the entire activity of the intrinsic pathway</p><p>&nbsp;</p><p><strong>PT measures the entire activity of the extrinsic pathway&nbsp;</strong></p><p>&nbsp;</p><p><strong>FA measures how much fibrinogen is in the blood</strong></p><p>&nbsp;</p><p>INR is based on prothrombin time and is specifically used to monitor people taking warfarin&nbsp;</p><p>&nbsp;</p><p>(haemostasis PCS2)</p>","Haemostasis, PCS 2"
"4253925","2020-01-02 10:41:08","1902054","2.8500","97","72","C","5","<p>Jana has recently suffered an infection that has required an induced innate immune response. Which of the following is both a cellular and soluble component of the induced innate immune response?</p>","<p>Dendritic cells</p>","<p>Macrphages</p>","<p>Mast cells&nbsp;</p>","<p>Monocytes&nbsp;</p>","<p>Neutrophils&nbsp;</p>","<p>Soluble components = blood = all 3 granulocytes, monocytes, mast cells, natural killer cells</p><p>Cellular components = peripheral tissue = macrophages, mast cells, dendritic cells and natural killer cells</p><p>Components in both = Mast cells and Natural Killer cells&nbsp;</p>","PCS 2, Immunity"
"4253930","2020-01-02 10:52:27","1902054","3.1800","84","61","A","5","<p>3 important elements to our immune response are; detection, communication and disposal. Within the detection element are cells that act as sentinel cells- which are they?</p>","<p>Dendritic cells and Macrophages</p>","<p>Dendritic Cells and Mast cells</p>","<p>Macrophages and Mast Cells</p>","<p>Monocytes and Macrophages&nbsp;</p>","<p>Monocytes and Mast Cells&nbsp;</p>","<p>Sentinel cells refer to cells in the body's first line of defence, which embed themselves in tissues such as skin. It is macrophages &amp; dendritic cells that together act as our sentinel cells. They have pathogen recognition receptors (PRRs) on their surface to detect the presence of a pathogen.&nbsp;</p>","PCS 2, Immunity"
"4253936","2020-01-02 12:05:04","1904582","3.1400","103","79","D","4","<p>Which statement is true regarding excitation-contraction coupling of cardiac muscle cells?</p>","<p>Dihydropyridine receptors on the sarcoplasmic reticulum trigger the release of more extracellular calcium&nbsp;</p>","<p>Diastole occurs when Ca2+ binds to troponin, causing tropomyosin to expose the actin active site (or myosin binding site), allowing myosin to bind</p>","<p>Systole occurs when Ca2+ is pumped back into the sarcoplasmic reticulum, which is an active process. Trigger Ca2+ leaves via the sarcolemma.&nbsp;</p>","<p>Cardiac action potential causes a Ca2+ influx of trigger calcium, which induces more Ca2+ to be released from the sarcoplasmic reticulum. (Ca2+ induced Ca2+ release)</p>","","<p>Dihydropyradine receptors on the sarcoplasmic reticulum are activated to release more&nbsp;<strong>intracellular Ca2+. (making A incorrect)</strong></p><p>&nbsp;</p><p><strong>Systole</strong>&nbsp;<span style=""text-decoration: underline;"">(contraction)</span> occurs when Ca2+ binds to troponin molecules, causing tropomyosin to expose the actin active site (myosin binding site) to allow myosin head to bind - to then allow muscle contraction to occur (sliding filament theory).&nbsp;<strong>(making B incorrect)</strong></p><p>&nbsp;</p><p><strong>Diastole&nbsp;</strong>(relaxation) occurs when Ca2+ is actively pumped back into the sarcoplasmic reticulum, and when trigger Ca2+ leaves via the sarcolemma. <strong>(making C incorrect)</strong></p><p>&nbsp;</p><p>D - correct.&nbsp;Cardiac action potential causes a Ca2+ influx of trigger calcium, which induces more Ca2+ to be released from the sarcoplasmic reticulum. (Ca2+ induced Ca2+ release)</p><p>&nbsp;</p><p>(Cardiac cycle Lecture)</p><p>&nbsp;</p><p>&nbsp;</p>","Cardiac cycle, PCS 2"
"4253943","2020-01-02 12:19:26","1904582","3.1100","96","66","A","4","<p>What is the function of the Bachman's bundle?</p>","<p>To join the two atria, to allow synchronised contraction (initiated by the pacemaker - sino-atrial node).</p>","<p>To join the two ventricles, to allow synchronised contraction (caused by the bundle of his an Purkinje fibres spreading excitation along the ventricles).</p>","<p>The conduction system that allows cardiac cells to be myogenic.</p>","<p>Ventricular condition system of the heart.</p>","","<p>Bachman's bundle is considered to be the 'atrial conduction system' of the heart as it joins the two atria allowing synchronised contraction.&nbsp;</p><p>&nbsp;</p><p><img src=""../images/view.php?file=365909"" alt=""no description"" /></p><p>&nbsp;</p><p>Cardiac Cycle Lecture</p><p>(B,C,D are incorrect - they are made up answers)</p>","Cardiac cycle, PCS 2"
"4253951","2020-01-02 12:41:28","1904582","2.7700","91","64","A","3","<p>Which one of the following statements is not true regarding electrocardiograms (ECGs)?</p>","<p>ECGs measure/record strength of action potentials</p>","<p>ECGs contain P, Q, R, S and T waves</p><p>P wave - generated as atria depolarise, prior to contraction</p><p>QRS complex - corresponds to ventricular depoalrisation</p><p>T wave - corresponds to ventricular repolarisation</p>","<p>Due to the fact that the chest is a fluid filled compartment, electric current flows through the body and electrodes pick up this potential difference through the ionic channels around the heart</p>","","","<p>A - This is incorrect. ECGs measure/record the net excitation which spreads around the heart.</p><p>&nbsp;</p><p>Cardiac cycle lecture PCS2</p>","Cardiac cycle, PCS 2"
"4253973","2020-01-02 13:59:11","1904582","3.2400","112","79","A","3","<p>Cardiac arrhythmias are caused by disturbances in the initiation and propagation of action potentials, and atrioventricular nodes are most susceptible to damage.</p><p>If an ECG showed a prolonged PR interval, what would this indicate?</p>","<p>First degree heart block</p>","<p>Second degree heart block</p>","<p>Third degree heart block</p>","","","<p>First degree heart block - prolonged PR interval</p><p>Second degree heart block - not every atrial impulse reaches the ventricles&nbsp;</p><p>Third degree heart block - when the AV node fails to transmit any impulses&nbsp;</p><p>&nbsp;</p><p><img src=""../images/view.php?file=365911"" alt=""no description"" /></p><p>Cardiac Cycle Lecture PCS2</p>","ECG, Cardiac cycle, PCS 2, Clinical"
"4253981","2020-01-02 14:43:14","1904582","3.0800","89","65","D","5","<p>This question is about the stages of the cell cycle and key terms associated with the cell cycle.</p><p>&nbsp;</p><p>Which statement is incorrect?</p>","<p>The G1 phase is also known as the growth and sensing stage. This stage prepares the internal environment by ensuring you have enough DNA/nutrients/energy, and prepares the external environment by ensuring that there are mitogens/antimitogens present. Other things that occur within the GI stage is ensuring you have the correct number of organelles and that they are all the correct size.</p>","<p>Mitogens are growth factors/hormones which promote cell division.</p>","<p>The G2 phase is where the final checks are made to the DNA before they enter the M phase.</p>","<p>The M phase consists of prophase, pro metaphase, metaphase, anaphase, telophase only.</p>","<p>During prophase, the DNA condenses and the mitotic spindle begins to assemble between the two cetrosomes.&nbsp;</p>","<p>A - This is correct.&nbsp;</p><p>The G1 phase is also known as the growth and sensing stage. This stage prepares the internal environment by ensuring you have enough DNA/nutrients/energy, and prepares the external environment by ensuring that there are mitogens/antimitogens present. Other things that occur within the G1 stage is ensuring you have the correct number of organelles and that they are all the correct size.</p><p>&nbsp;</p><p>The next phase, the S phase, is where the DNA is replicated. Lots of DNA can be replicated because there are 10,000&nbsp;ori (origins of replication)</p><p>&nbsp;</p><p>The G2 phase is where all of the final checks are made. Damaged cells accumulate here. (making C correct)</p><p>&nbsp;</p><p>Next is the (M phase) which consists of <strong>mitosis</strong>&nbsp;(prophase, prometaphase, metaphase, anaphase, telophase) and&nbsp;<strong>cytokinese. - making D the incorrect statement&nbsp;</strong></p><p>&nbsp;</p><p>Mitogens are growth factors which promote cell division, making B correct.&nbsp;</p><p>Antimitogens are growth factors which oppose cell division!</p>","PCS 2, Cell Division, Cell cycle"
"4253990","2020-01-02 15:14:28","1904582","2.4400","94","68","D","5","<p>This question is about the M Phase of the cell cycle, which consists of mitosis and cytokinesis.</p><p>&nbsp;</p><p>Which statement is incorrect?</p>","<p>Prophase - the stage where the DNA condenses and the mitotic spindle begins to form.&nbsp;</p>","<p>Pro metaphase - the stage where the nuclear envelope breaks down, and where the chromosomes attach to the mitotic spindle microtubules via the kinetochore.</p>","<p>Metaphase - the stage where the chromosomes are aligned at the metaphase plate (equator of the spindle), ready to undergo active movement to the opposite poles.</p>","<p>Anaphase - the sister chromatids separate and are pulled to opposite poles. The kinetochore microtubules are shortened, and the spindle poles move apart. This is called polymerisation of spindle microtubules</p>","<p>Telophase - this is where the chromosomes re0condense as the nuclear envelope reforms. 2 nuclei form as the mitotic spindle breaks down</p>","<p>D is incorrect</p><p>Anaphase - the sister chromatids separate and are pulled to opposite poles. The kinetochore microtubules are shortened, and the spindle poles move apart. This is called <span style=""text-decoration: underline;""><strong>de-</strong>polymerisation</span> of spindle microtubules</p><p>&nbsp;</p><p>Clinical:</p><p>Texanes (chemotherapeutic agents) block depolymerisation of the mitotic spindle microtubules, which prevents cells rapidly dividing!</p>","PCS 2, Cell Division, Cell cycle"
"4253995","2020-01-02 15:40:51","1904582","2.4500","85","60","A","5","<p>This question is about pro apoptotic and anti apoptotic factors.</p><p>&nbsp;</p><p>Which statement is correct?</p>","<p>Bak is a pro apoptotic factor</p>","<p>Bax is an anti apoptotic factor</p>","<p>blc2 is a pro apoptotic factor&nbsp;</p>","<p>blc2 is an anti apoptotic factor&nbsp;</p>","<p>bcl2 is a pro apoptotic factor&nbsp;</p>","<p>Bak and Bax - Pro</p><p>BCL2 - Anti</p><p>&nbsp;</p><p>The balance of pro apoptotic and anti apoptotic factors determines whether cytochrome C will be released (and cause caspases to&nbsp;break down the proteins inside the cell and create signals for phagocytes to identify them &ndash; to engulf and further break down them)</p><p>&nbsp;</p><p>(Cell cycle Lecture)</p>","PCS 2, Cell cycle"
"4254124","2020-01-02 23:17:47","1904582","3.0900","81","56","B","5","<p>Synthesis of functional protein is dependent upon a series of steps, which can all be regulated.&nbsp;</p><p>&nbsp;</p><p>Which statement below is incorrect regarding these steps?</p>","<p>Regulatory elements control where/when transcription takes place.</p>","<p>Protein synthesis starts when ribosomes assemble at 3&rsquo; cap of the mRNA.</p>","<p>nascent RNA can be capped (7-methylguanosine), polyadenylated (poly-A tail), and splicing of introns out of pre-mRNA during the processing stage.</p>","<p>Transcriptional control, processing, transport, transcription, translation and modification are the stages involved with the synthesis of functional proteins.</p>","<p>Response elements flanks genes so that they can be recognised by external signals.</p>","<p>Protein synthesis starts when ribosomes assemble at 5&rsquo; cap of the mRNA. - making B incorrrect.</p><p>&nbsp;</p><p><img src=""../images/view.php?file=365941"" alt=""no description"" /></p><p><img src=""../images/view.php?file=365940"" alt=""no description"" /></p><p>&nbsp;</p><p>(Cell differentiation lecture)</p>","Cell Differentiation, PCS 2"
"4254131","2020-01-02 23:37:28","1904582","2.9000","85","58","C","5","<p>A totipotent cell has the ability to divide/differentiate into&nbsp;<strong>any&nbsp;</strong>time of cell. Sometimes, cells can lose their totipotency. Which one of the following is not an example of a cell losing their totipotency?</p>","<p>Erythrocytes enucleating.</p>","<p>Methylation of the DNA of a cell.</p>","<p>A cell entering the G<sub>o</sub> phase of the cell cycle.</p>","<p>Terminal differentiation.</p>","<p>Interaction at a promotor region of DNA with transcription factors.</p>","<p>Cells can lose their totipotency by:</p><p>1) Altering gene expression (very common) this is reversible, but difficult</p><p>- e.g. methylation and interaction at a promotor region of DNA with transcriptional factors</p><p>2) Terminal differentiation (occurs in some tissues/cells)</p><p>- e.g. muscle cells</p><p>3) Gross DNA rearrangement (rare)</p><p>- e.g. erythrocytes enucleating</p><p>&nbsp;</p><p>Go phase of the cell cycle is when the cell cycle is delayed. Cels are not dividing, however they can still re-enter the cell cycle. (Therefore C is incorrect)</p>","Cell Differentiation, PCS 2, Cell cycle"
"4254143","2020-01-02 23:50:47","1901151","1.9600","99","72","A","4","<p>Which structure does not pass through the triangular space?</p>","<p>axillary nerve&nbsp;</p>","<p>circumflex scapula artery&nbsp;</p>","<p>radial nerve&nbsp;</p>","<p>profunda brachii artery&nbsp;</p>","","<p>the axillary nerve runs through the quadrangular space which is formed by teres minor superiorly, teres major inferiorly, long head of triceps medially and the shaft fo the humerus laterally.&nbsp;</p><p>All other structures here pass through the triangular space which lies medial to the quadrangular space&nbsp;</p>","Anatomy of upper limb, Upper Limb, Upper Limb Anatomy"
"4254149","2020-01-03 00:01:25","1904582","3.1100","83","61","C","5","<p>Which one of the ploidy states of the following cells is incorrect?</p>","<p>Zygote - diploid</p>","<p>Oogonium - diploid</p>","<p>Spermatozoan - diploid</p>","<p>Spermatogonium - diploid&nbsp;</p>","<p>Secondary oocye - haploid</p>","<p>A zygote is the fusion of two haploid gametes. Therefore the ploidy state of a zygote is haploid (A - correct)</p><p>&nbsp;</p><p>An oogonium is the immature female reproduction cell that gives rise to primary and secondary oocytes (which are haploid - involved in fertilisation) therefore an oogonium is diploid. (B and E - correct)</p><p>A spermatogonium is the immature male reproduction cell, which is diploid (D - correct) that gives rise to spermatozoa (which is sperm - involved in fertilisation which are&nbsp;<strong>haploid) (C = incorrect)</strong></p><p>&nbsp;</p><p><strong><img src=""../images/view.php?file=365943"" alt=""no description"" /></strong></p><p>&nbsp;</p><p>Cell Differentiation Tutorial&nbsp;</p>","Cell Differentiation, PCS 2"
"4254169","2020-01-03 00:22:09","1902992","3.1800","105","72","B","5","<p>After surgery a patient is left with a hoarse throat when she speaks. This is due to damage of a branch of one of the following nerves. Which is it ?</p>","<p>Azygous</p>","<p>Vagus nerve</p>","<p>Phrenic nerve</p>","<p>Trochlear nerve</p>","<p>Hypoglossal nerve</p>","<p>Both the left and right vagus nerve branch into the left and right recurrent&nbsp;<strong>laryn</strong>geal nerve which as the name suggests innovate the larynx or voice box. Damage causes a hoarse voice.</p><p>&nbsp;</p><p>Azygous nerve doesn't exist<strong><br /></strong></p><p>Phrenic =&gt; diaphragm</p><p>Trochlear =&gt; superior oblique muscle of the eye</p><p>Hypoglossal =&gt; motor movement of the tongue</p><p>&nbsp;</p><p>&nbsp;</p>","Cranial nerve, Thorax, Nerve damage, PCS 2"
"4254172","2020-01-03 00:31:00","1902992","2.6200","87","63","C","5","<p>During tonsillitis the tonsils become inflamed and as a result the passage between the middle ear and nasopharyngeal. This can result in pressure building up and your ears feeling blocked. What is this passageway called?</p>","<p>Euchasethem tube</p>","<p>nasopharyngeal road</p>","<p>Eustachian tube</p>","<p>Ewestatium tube</p>","<p>Eustate tube</p>","<p>https://teachmeanatomy.info/head/organs/ear/middle-ear/</p>","Ear, Clinical relevance of anatomy"
"4254183","2020-01-03 00:54:45","1901151","2.6000","84","57","B","5","<p>Statin is used to inhibit the action of cholesterol by lowering the amounts of VLDL and LDL in the bloodstream which reduces one's risk of cardiovascular disease. Order this steps to outline the synthesis of cholesterol.&nbsp;</p><p>1. squalene is converted to cholesterol&nbsp;</p><p>2. acetoacetyl and acetyl CoA are converted to mevalonate&nbsp;</p><p>3. mevalonate is converted to squalene&nbsp;</p>","<p>2,1,3</p>","<p>2,3,1</p>","<p>1,2,3&nbsp;</p>","<p>3,2,1&nbsp;</p>","<p>1,3, 2</p>","<p>staton imactivates HMG CoA reductase which is used in mevalonate synthesis&nbsp;</p>","Aerobic respiration, Mobilising energy reserves"
