"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"2614084","2017-04-17 23:34:28","1600252","3.0300","105","62","A","4","<p>Negative inotropic agents decrease the contractility of the heart, i.e. the force with which it contracts. Which of the following is an example of a&nbsp;<strong>negative</strong> inotropic agent?</p>","<p>calcium channel antagonist</p>","<p>catecholamine</p>","<p>digitalis</p>","<p>phosphodiesterase inhibitor</p>","","<p>Calcium channel antagonists disrupt the movement of calcium through the calcium channels. They reduce cardiac contractility and are used as antihypertensive drugs.</p><p>&nbsp;</p><p>The other 3 options are all <strong>positive</strong> inotropic agents (increase contractility):</p><p><strong>catecholamines</strong>: e.g. dopamine, they are usually used only for acute cardiac syndromes, and work largely through beta1-adrenoceptors</p><p>&nbsp;</p><p><strong>digitalis</strong>: inhibits the sodium-potassium ATPase, this increases sodium concentration in the cell, this causes the sodium-calcium exchanger to reverse (change from sodium in and calcium out to sodium out and calcium in), this therefore increases the calcium concentration in the cell and hence increases contractility (inotropy)</p><p>&nbsp;</p><p><strong>phosphodiesterase inhibitors</strong>: phosphodiesterases break down cAMP, so phosphodiesterase inhibitors inhibit cAMP break down, leading to an increase in intracellular concentration of cAMP, leading to more phosphorylation of phospholamban, which leads to increased inotropy</p>","Drugs, Drugs for Heart, PCS3, Heart"
"2614147","2017-04-18 00:09:42","1505942","3.2000","170","95","B","5","<p>There are&nbsp;two epithelial cells of the <strong>fallopian tube</strong>, One of them is the <strong>&nbsp;ciliated simple columnar epithelial cells</strong> which helps to waft the ovum towards the uterus. What is the other type of cells that secrete nutrient material for the ovum?</p>","<p>Leydig Cells</p>","<p>Peg Cells</p>","<p>Sertoli Cells&nbsp;</p>","<p>Granulosa Cells</p>","<p>Theca Cells</p>","<p><strong>Peg cells</strong> - which are not ciliated . These cells are secretory and have an extensive golgi, which lies above the nucleus, towards the apical surface of the cell. These cells are present in uterine tubes and secrete nutrient material for the ovum. The peg cells are particularly prominent at day 14 of the menstrual cycle - ie. around the time of ovulation.</p><p>&nbsp;</p><p><strong>Leydig cells</strong>, also known as interstitial cells of Leydig, are found adjacent to the seminiferous tubules in the testicle. They produce <strong>testosterone in the presence of luteinizing hormone (LH)</strong>.</p><p>&nbsp;</p><p><strong>Sertoli cells</strong> are the somatic cells of the testis that are essential for testis formation and <strong>spermatogenesis</strong>. Sertoli cells facilitate the progression of germ cells to spermatozoa via direct contact and by controlling the environment within the seminiferous tubules.</p><p><strong>FSH</strong> stimulates the <strong>Sertoli cells</strong> to secrete androgen-binding protein (ABP) into the lumen of the seminiferous tubules. Binding of testosterone in the lumen provides a local testosterone supply for the developing spermatogonia.</p><p>The <strong>blood-testis barrier</strong> formed by the <strong>Sertoli cells</strong> effectively isolates the developing spermatogonia, spermatocytes, spermatids and mature spermatozoa from blood.</p><p>The developing spermatogonia rely on the <strong>Sertoli cells</strong> for all of their <strong>nourishment.</strong></p><p>&nbsp;</p><p><strong>Granulosa cells:</strong>&nbsp;Located around the developing oocyte. The sex steroid production begins with f<strong>ollicle-stimulating hormone (FSH)</strong> from the anterior pituitary stimulating granulosa cells to<strong> convert androgens</strong> (coming from the thecal cells) to <strong>estradiol</strong> by aromatase during the <strong>follicular phase</strong> of the menstrual cycle</p><p>&nbsp;</p><p><strong>Thecca Cells:</strong> Located around the granulosa cells:&nbsp;Theca interna cells express receptors for luteinizing hormone (LH) to produce androstenedione (androgens)</p><p>&nbsp;</p><p><img src=""http://pubs.rsc.org/services/images/RSCpubs.ePlatform.Service.FreeContent.ImageService.svc/ImageService/Articleimage/2012/JM/c2jm30888f/c2jm30888f-s1.gif"" alt="""" width=""336"" height=""266"" /></p>","Case 2, Reproductive System"
"2614369","2017-04-18 02:15:25","1600252","2.8800","100","66","A","5","<p>In general, what is the <strong>neurotransmitter</strong> released from the <strong>post-ganglionic</strong> neurone in the <strong>sympathetic</strong> division of the ANS?</p>","<p>noradrenaline</p>","<p>adrenaline</p>","<p>dopamine</p>","<p>glutamate</p>","<p>acetylcholine</p>","<p>The exception to this rule is the post-ganglionic neurone innervating the sweat glands. Although this is still the sympathetic nervous system, acetylcholine is the neurotransmitter, and the sweat glands have muscarinic acetylcholine receptors.</p>","Nerves, Nervous system, Neurology, Neurotransmitters, PCS 3"
"2614496","2017-04-18 03:50:06","1600252","3.1300","95","61","E","5","<p>Of the following statements,&nbsp;3 apply only to the sympathetic nervous system, 1 applies to both the sympathetic and parasympathetic nervous system, and 1 applies only&nbsp;to the parasympathetic nervous system. Pick the one that is true for <strong>only</strong>&nbsp;the parasympathetic system. (But good for you if you knew which was both too).</p>","<p>it has short cholinergic preganglionic fibres</p>","<p>it dominates in emergency 'fight-or-flight' situations</p>","<p>the type of receptor for the preganglionic neurotransmitter is nicotinic acetylcholine receptor</p>","<p>the type of receptor for the postganglionic neurotransmitter is adrenergic</p>","<p>the preganglionic fibres originate from the brain and sacral region of the spinal cord</p>","<p>In the <strong>sympathetic</strong> system, the preganglionic fibres originate in the thoracic and lumbar regions of the spinal cord.</p><p>The one that applied to both was <strong>C</strong>; all receptors for the neurotransmitters from preganglionic neurones are nicotinic</p>","Nerves, Nervous system, Neurology, Neurotransmitters, PCS3"
"2614536","2017-04-18 04:22:20","1601318","2.7700","108","65","B","5","<p>It's a Wednesday night at the SU and you've just finished your 5th VK. As you're in the queue for the toilet, you think about the fluid composition of your body. You remember that 1/3 of the total body water is extracellular fluid and 2/3 is intracellular fluid. For the average 70kg person, how many litres of water is this in total?</p>","<p>60L</p>","<p>42L</p>","<p>48L</p>","<p>54L</p>","<p>56L</p>","<p>Total body water &asymp; 60% (42L)</p><p><br />Extracellular fluid (1/3)<br />Exchanged across capillary wall<br />Plasma &asymp; Interstitial in composition<br />Kidneys maintain ECF</p><p>&nbsp;</p><p>&nbsp;</p><p>Intracellular fluid (2/3)<br />Individual mixture but equivalent<br /><br /></p>","kidney, Kidneys"
"2614544","2017-04-18 04:20:25","1600168","2.8100","98","68","A","5","<p>A patient comes into clinic having had recurrent <em>Neisseria</em> infections. The complement system is an essential part of the innate induced response of the patient; the formation of a membrane attack complex is essential for defence against <em>Neisseria meningitides</em>. What deficiency does this patient most likely have?</p>","<p>C3, 6,7,8 and 9 deficiency</p>","<p>Mannose-binding lectin deficiency&nbsp;</p>","<p>C5a deficiency&nbsp;</p>","<p>IgM deficiency&nbsp;</p>","<p>Properdin deficiency&nbsp;</p>","<p>The patient has a deficiency in the complement components C3, C6, C7, C8 and C9. C3 is needed to form a membrane attack complex because it is cleaved via a C3 convertase (generated by all 3 pathways of the complement system; classical, alternative and lectin) to generate a C3b. The C3b then binds to C3 convertase to form a C5 convertase. The C5 convertase cleaves C5 to form C5a and C5b. C5b combines with complement components C6/7/8/9 to form a membrane attack complex. They act by inserting a pore into the cell membrane of the target pathogen which induces osmotic lysis of the pathogen by allowing the influx of water. A deficiency in properdin (stabilises C3 convertase in alternative pathway), IgM (needed to bind to pathogen in classical pathway) or mannose-binding lectin (needed to bind to mannans in lectin pathway) would only have disabled one pathway whereas the other pathways could have continued to produce C3 convertase. A deficiency in the components directly needed to form the membrane attack complex; C3, 6, 7, 8 and 9 would mean the MAC itself could not form to combat the Neisseria pathogen; leading to recurrent infections in the patient. C5a is not needed for the MAC, its role is in generating general inflammation as an anaphylatoxin (it induces&nbsp;smooth muscle contraction, histamine release and increases vascular permeability.)&nbsp;</p>","Immunology"
"2614561","2017-04-17 07:08:47","1607007","2.9300","91","60","C","4","<p>What condition is most likely to cause differential cyanosis (cyanosis of only the lower extremities)?</p>","<p>High altitude&nbsp;</p>","<p>Patent foramen ovale</p>","<p>Patent ductus arteriosus</p>","<p>Anaemia</p>","","<p><img src=""../images/view.php?file=215661"" alt=""no description"" /></p><p>-In the developing fetus the ductus arteriosus is a blood vessel connecting the pulmonary artery to the descending aorta.</p><p>-If this does not close of at birth there will be blood exchanged between the aorta (oxygenated) and pulmonary artery (deoxygenated) resulting in cyanosis.</p><p>-This cyanosis will effect mainly the lower extremity as the ductus arteriosus usually joins AFTER the brachiocephalic trunk, carotid and subclavian arteries have branched off the aorta</p>","Heart, Circulation, thorax anatomy"
"2614571","2017-04-18 04:50:56","1607007","2.9600","117","72","D","5","<p>What pathology does this X-ray show?<img src=""../images/view.php?file=215907"" alt=""no description"" /></p>","<p>Pneumonia</p>","<p>Plueral effusion</p>","<p>Pneumothorax</p>","<p>Cardiac Tamponade</p>","<p>There is no pathology</p>","<p>The widened cardiac silhouette is suggestive of cardiac tamponade</p><p>https://openi.nlm.nih.gov/detailedresult.php?img=PMC1934902_1749-8090-2-30-1&amp;req=4</p>","Heart, Radiology, Lung"
"2614658","2017-04-18 06:00:07","1601318","2.3900","120","75","E","5","<p>The macula dense is an area of closely packed specialised cells found in the kidneys. Where exactly is macula densa found?</p>","<p>Glomerulus&nbsp;</p>","<p>Collecting duct</p>","<p>Lining the wall of the cortical descending limb of the loop of Henle</p>","<p>Distal convoluted tubule</p>","<p>Lining the wall of the cortical thick ascending limb of the loop of Henle</p>","<p>In the kidney, the macula densa is an area of closely packed specialized cells lining the wall of the cortical thick ascending limb of the loop of Henle, at the transition to the distal convoluted tubule.</p><p>&nbsp;</p><p>They sense the Na+ concentration and the volume of fluid within the tubule (which is related to the glomerular filtration rate). If the Na+ content is high, or the volume of fluid is low, the macula densa cells sends signals to the granular cells to release renin.<br /><br /></p><p>Reduced sodium leads to signal to dilate afferent arteriole and increase renin. This leads to&nbsp;constriction of efferent arteriole</p><p>&nbsp;</p><p>&nbsp;</p><p><img src=""../images/view.php?file=215913"" alt=""no description"" /></p>","kidney, Kidneys"
"2614751","2017-04-18 08:20:44","1605506","2.8900","157","96","C","5","<p>Which molecule is an anti-inflammatory cytokine?</p>","<p>IL-1</p>","<p>IL-8</p>","<p>IL-10</p>","<p>TNF&alpha;</p>","<p>IFN&gamma;</p>","<p>IL-1 is produced an inflammatory cytokine</p><p>IL-8 is a chemokine that mainly attracts neutrophils</p><p><strong>IL-10 is an anti-inflammatory and a key regulator of acute inflammation</strong></p><p>TNF&alpha; is an inflammatory cytokine</p><p>IFN&gamma; is an interferon that disrupts the life cycle of viruses</p>","Case 1, Immunology, Inflammation"
"2614809","2017-04-18 09:20:55","1601318","2.9700","109","68","E","5","<p>Which hormone is responsible for inhibiting the release of growth hormone from the anterior pituitary?</p>","<p>Corticotropin releasing hormone</p>","<p>Thyrotropin releasing hormone</p>","<p>Growth hormone releasing hormone</p>","<p>Dopamine</p>","<p>Somatostatin&nbsp;</p>","<p>The hypothalamus controls the secretory activity of the cells of the anterior pituitary gland. The releasing hormones signal to the different cell types in the pituitary glands to release hormones.</p><p>&nbsp;</p><p>Growth hormone is released by somatrophs. This is inhibited by somatostatin&nbsp;</p>","PCS 2, PCS2, Hormones"
"2614840","2017-04-18 09:37:28","1601318","2.9600","114","69","D","5","<p>You're at an Ed Sheeran concert, and you're standing in the crowd. Just as 'Shape Of You' comes on, a really tall man stands right in front of you. You begin to think about how he is so tall, and you remember that hormones play an important role in the extent of growth.<br /><br />Which of the following hormones are NOT associated with growth?</p>","<p>Thyroxine&nbsp;</p>","<p>Cortisol</p>","<p>Insulin</p>","<p>Leptin</p>","<p>Growth hormone&nbsp;</p>","<p>Growth hormone is important for normal growth. The result of insufficient GH from the ages 2-11 and during puberty is short stature.&nbsp;<br />Other hormones are also important:<br />Thyroxine (lack inhibits growth)<br />Cortisol (excess inhibits growth)<br />Insulin (excess stimulates growth)<br /><br />Leptin the ""satiety hormone"", is a hormone made by adipose cells that helps to regulate energy balance by inhibiting hunger.</p><p>&nbsp;</p><p>&nbsp;</p>","PCS 2, PCS2, Hormones"
"2615952","2017-04-10 23:31:14","1600252","2.8100","116","68","A","5","<p>Which of the following heart conditions cause a prolonged PR interval?</p>","<p>first degree heart block</p>","<p>atrial flutter</p>","<p>third degree heart block</p>","<p>fibrillation</p>","<p>second degree heart block</p>","<p>second degree heart block: not every atrial impulse reaches the ventricles</p><p>third degree heart block: AV node fails to transmit any impulses so latent pacemaker in ventricles initiates its own slow rhythm</p><p>FIRST DEGREE HEART BLOCK: the AV node just slows the impulse, leading to a prolonged PR interval</p><p>atrial flutter: rapid atrial contractions</p><p>fibrillation: irregular rapid atrial contractions</p>","PCS 2, Cardiovascular System, Heart"
"2615971","2017-04-18 20:16:42","1505942","2.9100","149","98","D","5","<p>Which of the following is FALSE regarding Oestrogen?</p><p>&nbsp;</p>","<p>Oestrogen causes an up regulation of progesterone receptors</p>","<p>Oestrogen increases bone density</p>","<p>Oestrogen leads to the development of secondary sexual characteristics&nbsp;</p>","<p>Oestrogen decreases blood clotting factors</p>","<p>Oestrogen&nbsp;thickening and vascularisation of endometrium during follicular phase</p>","<p>&nbsp;</p><ul><li>&nbsp;Estrogen containing oral contraceptives<strong> increase the plasma concentration of clotting factors</strong> II, VII, X, XII, factor VIII, and fibrinogen.</li><li>Estrogen, like many lipophilic hormones, affects the gene transcription of various proteins. Thus, estrogen increases plasma concentrations of these clotting factors by increasing <strong>gene transcription.</strong></li><li><strong>Higher doses</strong> of estrogen appear to confer a greater risk of <strong>venous thrombus formation</strong>. This can be explained by a greater degree of nuclear receptor binding and overall activation of gene transcription for these clotting factors.</li></ul><p>Oestrogen also increases bone density: which is why the risk of osteoporosis is high in post menopausal women.&nbsp;</p><p>&nbsp;</p>","Case 2, Hormones, Menstrual Cycle"
"2615976","2017-04-18 20:20:01","1600252","3.0000","92","60","B","4","<p>Botulinum toxin is the toxic product of the anaerobic bacterium Clostridium botulinum, and is associated with food poisoning and resulting paralysis. It is now widely used in clinical and cosmetic applications. How does it exert its effect?</p>","<p>It damages the myelin sheath of axons&nbsp;and so&nbsp;prevents normal propagation of action potentials</p>","<p>It cleaves the SNARE complex and so prevents release of neurotransmitters at synapses</p>","<p>It blocks receptors for neurotransmitters on the post-synaptic membrane</p>","<p>It increases the permeability of potassium channels to reduce the likelihood of the threshold being met to trigger an action potential</p>","","<p>Strains B, D, F and G of the botulinum toxin affect synaptobrevin.</p><p>Strain C affects syntaxin.</p><p>Strains A, C and E affect SNAP-25.</p><p>It is the A strain that is used clinically.</p><p>An example of its clinical use is to treat hyperhidrosis (sweating too much), as sweating is one of the few sympathetic neurones that uses the neurotransmitter acetylcholine.</p>","Nerves, Nervous system, Neurology, PCS 3"
"2616031","2017-04-18 20:38:10","1505942","3.0300","151","91","B","5","<p>Which of the following is TRUE regarding Progesterone?&nbsp;</p>","<p>Progesterone increases uterine contractility and promotes lactation&nbsp;</p>","<p>Alters pH and viscosity of cervical mucus to make it inhospitable for sperm</p>","<p>Enhances the maternal immune system</p>","<p>Has a positive feedback on hypothalamus and anterior pituitary to release more FSH and LH&nbsp;</p>","<p>Progesterone has a predominant role in Follicular phase, as it is released by the developing follicles&nbsp;</p>","<ul><li>Progesterone decreases uterine contractility and inhibits lactation during preganancy&nbsp;</li><li>Suppresses the maternal immune system, which is why pregnant women suffered the most from Swine Flu.&nbsp;</li><li>Has a negative feedback on hypothalamus and anterior pituitary to inhibit FSH and LH. At the end of luteal phase when progesterone levels decrease because of the degeneration of corpus luteum, this inhibition is removed so the levels of FSH and LH can increase again.&nbsp;</li><li>Progesterone has a predominant role in Luteal phase after the ovulation and formation of corpus luteum (which releases progesterone). If there is pregnancy, the placenta takes over the production of progesterone after 8 weeks.&nbsp;</li></ul>","Case 2, Hormones"
"2616059","2017-04-18 21:14:13","1505942","3.0300","153","99","B","5","<p>Which of the following is an abortifacient&nbsp;that is a <strong>progesterone receptor antagonist</strong> used to terminate pregnancy?</p>","<p>Misoprostol</p>","<p>Mifepristone&nbsp;</p>","<p>Gemeprost</p>","<p>Oxytocin&nbsp;</p>","<p>Prostaglandins&nbsp;</p>","<p>Gemeprost is an<strong> analogue of prostaglandin E1</strong>. It is used as a treatment for <strong>obstetric bleeding.</strong> It is used with <strong>mifepristone</strong> to terminate pregnancy</p><p>&nbsp;</p><p>Misoprostol is an <strong>analogue of prostaglandin E1</strong> as well. It is used to <strong>start labour and/or terminate preganancy.</strong></p><p>&nbsp;</p><p><strong>Mifepristone, </strong>&nbsp;is a medication typically used with <strong>misoprostol</strong>&nbsp;or <strong>gemeprost</strong> to bring about an abortion.<strong>Th</strong>is combination is more than 95% effective during the first 50 days of pregnancy. It is a progesterone receptor antagonist.</p><p>&nbsp;</p><p><strong>Oxytocin</strong> can also be used to help induce labour. Normally secreted by the posterior pituitary in response to dilation of cervix and suckling of breast. Important to give slow iv infusion.</p><p>&nbsp;</p><p><strong>Seminal fluid</strong> actually contains prostaglandins. Prostaglandins can induce labour by causing contractions of uterus.&nbsp;</p>","Case 2, Pharmacology, Abortifacient"
"2616097","2017-04-18 21:38:50","1604260","2.8800","123","68","B","4","<p>which one of these proteins is in tight junctions?</p>","<p>cadherins</p>","<p>claudins</p>","<p>catenins</p>","<p>connexins</p>","","","PCS 1"
"2616113","2017-04-18 21:49:16","1505845","3.0000","88","56","D","5","<p>What option below applies to the action of the gracilis muscle?</p>","<p>Extension of the hip</p><p>&nbsp;</p><p>Extension of the knee</p>","<p>Flexion of the hip</p><p>&nbsp;</p><p>Flexion of the knee</p>","<p>Abduction of the hip</p><p>&nbsp;</p><p>Flexion of the knee</p>","<p>Adduction of the hip</p><p>&nbsp;</p><p>&nbsp;</p><p>Flexion of the knee</p>","<p>Extension of the hip</p><p>&nbsp;</p><p>Medial rotation of the knee</p>","<p>The muscle adducts, medially rotates, and flexes the&nbsp;<span style=""text-decoration: underline;"">hip</span></p><p>&nbsp;</p><p>and also aids in&nbsp;<span style=""text-decoration: underline;"">flexion of the knee.</span></p><p>&nbsp;</p><p>D is the correct answer</p><p><img src=""../images/view.php?file=216125"" alt=""no description"" /></p><p>The gracilis originates at the&nbsp;Inferior margin of pubic symphysis, and inserts at the medial surface of tibial shaft, just posterior to the Sartorius.</p><p>&nbsp;</p><p>It can be used in&nbsp;perineal and vaginal reconstructive surgery.</p>","Muscle, Muscles, Musculoskeletal system, Anatomy of Lower Limb, Knees"
"2616123","2017-04-18 21:58:23","1603750","2.9400","82","48","A","5","<p>Which of the following inhibits the secretion of enzymes from acinar and duct cells of the pancreas?</p>","<p>Somatostatin</p>","<p>CCK</p>","<p>Gastrin</p>","<p>Secretin</p>","<p>VIP</p>","<p>Regulation of pancreatic secretion</p><p>&nbsp;</p><p>Somatostatin = correct answer</p><p>Secretin, VIP (and histamine) = increased secretion of bicarbonate rich fluid from duct cells</p><p>CCK, gastrin (and ACh &amp; Substance P) = increased secretion of enzymes and Cl- rich fluid by acinar cells</p><p>Insulin and IGF = increased enzyme synthesis and secretion</p><p>&nbsp;</p>","Digestion, Pancreas"
"2616151","2017-04-18 22:21:52","1604260","2.7200","118","64","C","5","<p>which type of collagen is first secreted in wound healing?</p>","<p>Type I</p>","<p>Type II</p>","<p>Type III</p>","<p>Type IV</p>","<p>Type V</p>","<p>type III is found in the reticular lamina and is the first type of collagen secreted in wound healing</p>","PCS 1"
"2616198","2017-04-18 22:46:55","1601318","2.8800","111","66","B","5","<p>Which coronary artery supplies the left ventricle only?</p>","<p>Left anterior descending&nbsp;</p>","<p>Left marginal&nbsp;</p>","<p>Right marginal&nbsp;</p>","<p>Left circumflex</p>","<p>Right coronary&nbsp;</p>","<p><img src=""../images/view.php?file=216148"" alt=""no description"" /></p>","anatomy, Heart, Anatomy of the heart"
"2616207","2017-04-18 22:56:38","1600252","2.2900","117","76","C","4","<p>Which of the following is <strong>not </strong>true about G protein-coupled receptors?</p>","<p>they are only found in eukaryotes</p>","<p>they have 2 pathways: cAMP signal pathway and the phosphatidylinositol signal pathway</p>","<p>they work through the dissociation of the alpha subunit bound to GDP</p>","<p>they cross the cell membrane 7 times</p>","","<p>they work through the dissociation of the alpha subunit bound to <strong>GTP</strong></p><p>&nbsp;</p>","PCS 3, cell signalling, Secondary messengers"
"2616211","2017-04-18 22:58:20","1604260","2.6200","119","68","B","4","<p>in an adherens junction, what is the name of the protein that the cadherins and actin joins on to?</p>","<p>cathepsin</p>","<p>catenin</p>","<p>keratin</p>","<p>connexin</p>","","<p>in adherens&nbsp;junction, there are 3 main parts, catenins, cadherins and actin.&nbsp;</p><p>actin joins onto the catenins and cadherins come out of the catenins and join onto each other between adjacent cells.&nbsp;</p>","PCS 1"
"2616233","2017-04-18 23:10:10","1604445","3.0600","103","68","E","5","<p>You're in case discussing tendons when you mention&nbsp;<strong>tendonitis</strong>. That&nbsp;<em>one person</em> in your case group says ""Excuse me, I think you mean&nbsp;<strong><em>tendinosis</em></strong>"".</p><p><img style=""-webkit-user-select: none; background-position: 0px 0px, 10px 10px; background-size: 20px 20px; background-image: linear-gradient(45deg, #eee 25%, transparent 25%, transparent 75%, #eee 75%, #eee 100%),linear-gradient(45deg, #eee 25%, white 25%, white 75%, #eee 75%, #eee 100%);"" src=""http://www.mastersinit.org/geeks-vs-nerds/geek.jpg"" alt="""" />&nbsp; &nbsp;&nbsp;<img class=""irc_mi"" style=""margin-top: 7px;"" src=""http://images.emedicinehealth.com/images/illustrations/achilles-tendon.jpg"" alt=""Image result for tendon"" width=""227"" height=""262"" /></p><p><br />Which of these features would be a reason to call a tendon pathology '<strong>tendinosis'&nbsp;</strong>rather than tendonitis?</p>","<p>Inflammation</p>","<p>Overuse syndrome</p>","<p>Increased thickness</p>","<p>Sudden popping</p>","<p>Degeneration</p>","<p>The correct answer is&nbsp;<strong>E</strong>. Tendin<strong>osis</strong> is a degeneration of tendon tissue that may eventually lead to rupture. Tendon<strong>itis</strong> suggests inflammation, when in reality there is none present.&nbsp;The generic term for a tendon problem is&nbsp;<strong>tendinopathy</strong>.&nbsp;<br /><br /><strong>A </strong>suggests&nbsp;tendonitis, but no inflammation is seen.</p><p><strong>B&nbsp;</strong>is a common tendon pathology, but not a sign of tendinosis.</p><p><strong>C&nbsp;</strong>is a symptom of a tendinopathy, but the name does not suggest this.</p><p><strong>D&nbsp;</strong>is seen in tendon rupture, an acute and separate pathology.&nbsp;</p>","Tendons"
"2616256","2017-04-18 23:26:34","1601318","2.8500","114","72","E","5","<p>Which type of epithelium lines the the trachea and bronchi?</p>","<p>Transitional epithelium&nbsp;</p>","<p>Non-ciliated cuboidal epithelium&nbsp;</p>","<p>Ciliated columnar epithelium&nbsp;</p>","<p>Squamous epithelium&nbsp;</p>","<p>Ciliated pseudostratified columnar epithelium</p>","<p>The trachea and bronchi are lined by ciliated pseudostratified columnar epithelium, interspersed by goblet cells, which produce mucus. The combination of sweeping movements by the cilia and mucus from the goblet cells forms the functional mucociliary escalator. This acts to trap inhaled particles and pathogens, moving them up out of the airways to be swallowed and destroyed.</p>","Epithelium, Histology, Lung, Microanatomy"
"2616280","2017-04-18 23:45:18","1601177","2.2100","116","73","E","5","<p>Which parts of the&nbsp;hypothalamus are responsible for the synthesis and secretion&nbsp;of thyrotophin- releasing hormone (TRH)?</p>","<p>Periventricular</p>","<p>Arcuate</p>","<p>Medial preoptic area and arcuate</p>","<p>Supraoptic and paraventricular</p>","<p>Preoptic and paraventricular</p>","<p>A: Somatostatin is secreted by the periventricular nucleus.</p><p>B: GHRH is secreted by the arcuate nucleus.</p><p>C: GnRH is secreted by the medial preoptic area and in the arcuate nucleus.</p><p>D: Oxytocin and ADH is synthesised by the magnocellular neurones lying in the supraoptic and paraventricular nuclei.</p><p>E: CORRECT ANSWER</p><p>Source: pg259 of Pocock and Richards</p><p>Quick Mnemonic I made&nbsp;to remember this by: GASP Chili&nbsp;Pepper Garnisher's Never Make&nbsp;A Dig&nbsp;At The Peri-Peri.</p><p>GH- Arcuate (GA)</p><p>Somatostatin- Periventricular (SP)</p><p>CRH- Paraventricular (Chilli Pepper)</p><p>GnRH- Media preoptic and Arcuate (Garnisher's Never Make A)</p><p>Dopamine- arcuate (Dig At)</p><p>TRH- Preoptic and Paraventricular (The Peri-Peri)</p><p><em>Side note: Then remember that oxytocin and ADH are secreted by the Supraoptic and Paraventricular.</em></p><p>&nbsp;</p><p>&nbsp;</p>","Endocrinology, PCS 3, PCS3, Physiology"
"2616301","2017-04-18 23:59:10","1603750","2.9000","122","72","E","5","<p>Which of the following blood tests would best help diagnose obstructive jaundice?</p>","<p>AST</p>","<p>ESR</p>","<p>MCV</p>","<p>ALT</p>","<p>ALP</p>","<p>AST - aspartate transaminase - like ALT, raised levels seen with hepatocellular necrosis</p><p>ESR - erythrocyte sedimentation rate - this is a nonspecific measure of inflammation</p><p>MCV - mean corpuscular volume - takes into account the size and number of RBC, helps differentiate between the different types of anaemia (macrocytic, microcytic etc)</p><p>ALT - alanine transaminase - detects liver injury&nbsp;</p><p>ALP - alkaline phosphatase - CORRECT ANSWER - enzyme released from cells lining biliary duct, raised with stasis of bile (therefore OBSTRUCTIVE jaundice)</p><p>&nbsp;</p>","Liver, Liver function tests"
"2616343","2017-04-19 00:22:39","1505942","2.9500","150","101","E","5","<p>Which of the following antibiotics is NOT a <strong>protein Synthesis Inhibitor</strong>?</p>","<p>Chloramphenicol&nbsp;</p>","<p>Azithromycin&nbsp;</p>","<p>Gentamicin&nbsp;</p>","<p>Oxtetracycline</p>","<p>Trimethoprim&nbsp;</p>","<p>&nbsp;<strong>protein synthesis inhibitors</strong>:</p><p>the tetracycline: oxytetracycline &nbsp;</p><p>the macrolide: clarithromycin/azithromycin (Binds to 50s of Ribosome and prevents the movement of ribosome along mRNA)</p><p>the aminoglycoside: gentamicin (changes shape of 30s part of Ribosome)</p><p>Chloramphenicol: &nbsp;(Binds to 50s of Ribosome and inhibits formation of peptide bond)</p><p>&nbsp;</p><p><strong>Folate antagonist: </strong></p><p>Trimethoprim (used to treat uncomplicated UTIs / contraindicated during first trimester of pregnancy as folic acid is needed for neural tube formation)&nbsp;</p>","Pharmacology, Case 2"
"2616357","2017-04-19 00:27:26","1601318","3.0600","101","62","A","5","<p>How would you expect VC and FEV1 to be altered in a patient with pulmonary fibrosis (i.e. fibrin (scar tissue) deposited in the lung parenchyma)?</p>","<p>FEV1/FVC ratio is normal</p>","<p>No change in VC or FEV1</p>","<p>Increase in VC</p>","<p>Increase in FEV1</p>","<p>No change in VC but FEV1 reduced</p>","<p>Answer A (CORRECT) <br />Both the FEV1 (forced expiratory volume in 1 second) and FVC (forced vital capacity) are reduced so the FEV1/FVC ratio is normal or even increased in contrast to obstructive lung disease where this ratio is reduced. The values for residual volume and total lung capacity are generally decreased in restrictive lung disease.</p><p>&nbsp;</p><p>&nbsp;</p><p>Answer E: Acute asthma attack:<br /><br />How would you expect VC and FEV1 to be altered in a patent during an acute asthma attack (i.e. bronchioconstriction)?&#8232;No change in VC&#8232;FEV1 reduced&#8232;FEV1: FVC &lt; 40%&#8232;Increase resistance</p>","Respiratory, Lung"
"2616401","2017-04-19 00:47:20","1604260","2.7400","90","62","D","4","<p>where in the heart is the conduction velocity of the action potential 5m/s?</p>","<p>SA node</p>","<p>AV node</p>","<p>bundle of his</p>","<p>purkinje&nbsp;network</p>","","","PCS 2"
"2616404","2017-04-19 00:48:23","1600252","2.9100","114","69","A","4","<p>Which of the following words refers to signalling within a few cells (local signalling)?</p>","<p>paracrine</p>","<p>endocrine</p>","<p>autocrine</p>","<p>juxtacrine</p>","","<p>paracrine: within a few cells (local signalling)</p><p>endocrine: between cells over a long distance</p><p>autocrine: cell signalling to itself (the cell has receptors for what it releases)</p><p>juxtacrine: neighbouring cells signalling from one to the other</p>","PCS 3, cell signalling"
