"ID","Timestamp","Identifier","Avg_rating","Total_answers","Total_ratings","Answer","Num_options","Question","OptionA","OptionB","OptionC","OptionD","OptionE","Explanation","Tags"
"3270098","2018-05-07 02:02:07","1705392","2.5500","128","82","D","5","<p>Which of the following isn't a characteristic of pancreatic secretion?</p>","<p>Secretes enzymes to GI tract. Fluid has 2 component: aqueous (increase HCO3-) and enzymatic (enzymes stored as zymogen granules in acinar cells).</p>","<p>Acinar cells secrete Cl- and zymogens, duct cells secrete bicarbonate and modify secretions.</p>","<p>Pancreatic duct cells are permeable to water.</p>","<p>Primary secretion is under nervous control.&nbsp;</p>","<p>Primary secretion is hypertonic and then modified to isosmotic (independent of secretion rates).</p>","<p>All correct apart from D- salivary secretion is under nervous control (isosmotic and then hypotonic but if secretion rate increases it's more isosmotic), while pancreatic secretion is under hormonal control.</p><p>&nbsp;</p><p>3 phases of pancreatic secretion;</p><p>-Cephalic= acinar and duct cells are activated by PNS- vagal efferent fibres causing release of zymogen granules.</p><p>-Gastric= released in response to distention of stomach and amino acids in antrum. Vagovgal gastro-pancreatic reflex (distention of stomach) causes release of zymogen granules.</p><p>-Intestinal(70%)= release CCK in response to fats in duodenum=&gt; acinar cells to release zymogens and gallbladder to release bile. Decreased pH causes secretin release which stimulates bicarb release from duct cells.&nbsp;</p>","Case 3"
"3270129","2018-05-07 02:15:17","1705392","2.7700","95","62","C","4","<p>Which of the following is NOT a type of enzyme produced in the pancreas?</p>","<p>Proteolytic</p>","<p>Lipolytic</p>","<p>Carbolytic</p>","<p>Amyolytic</p>","","<p>A= incorrect- tripsinogen activated by enteropeptidase from brush border, chymotripsinogen activated by tripsin, and pepsinogen released by chief cells in stomach and activated by HCl.</p><p>B= incorrect- digest fat and no precursors but activated by tripsin e.g. lipase and phospholipase A2.</p><p>C= CORRECT- this is made up.</p><p>D= incorrect- digests sugars and carbs e.g. alpha-amylase digests alpha 1 glycosidic bonds. Brush border enzyme digests alpha 1,6 bonds.</p>","Case 3 enzymes"
"3270179","2018-05-07 02:34:19","1705392","2.8700","157","101","E","5","<p>Which of the following describes the Hepatitis C virus?</p>","<p>RNA virus, transmission is food, water and sex.</p>","<p>DNA virus, transmission is BBV, can cause liver failure/cirrhosis.</p>","<p>RNA virus- only caught by people who have HBV.</p>","<p>RNA virus, transmission is food and water. Common in India.</p>","<p>RNA virus, transmission= BBV (blood and bodily fluid). 85% get chronic Hepatitis and some get cirrhosis.</p>","<p>A= incorrect- describes HAV.</p><p>B= incorrect- describes HBV.</p><p>C= incorrect- describes HDV.</p><p>D= incorrect- describes HEV.</p><p>E= CORRECT</p><p>&nbsp;</p><p>Acute hepatitis= immune system clears virus within weeks/months- common with hepatitis A,B and E.</p><p>Symptoms= malaise, fever, nausea, D&amp;V, sings= jaundice, enlarged liver</p><p>Investigations= increased transaminases and bilirubin, US and hepatitis serology.</p><p>Chronic hepatitis= immune system can't clear virus (lingers &gt;6 months). Common with HBV/HCV(80% cases). Complications= causes liver fibrosis and cirrhosis, can cause hepatocellular carcinoma and end stage liver disease with portal hypertension, oesophageal varices and liver failure. &nbsp;</p>","liver, Case 3"
"3270230","2018-05-07 02:54:00","1705392","2.5700","141","91","A","4","<p>Which of the following is associated with the Hepatitis A vaccine?</p>","<p>Incubation period of 2-6 weeks, serological diagnosis- look for antibodies= anti IgM indicates a recent infection, anti IgG indicates a past infection. Virus in faeces few days before and after symptoms. Active immunisation from inactive virus. Single I/M dose, booster at 6 months for life immunity.&nbsp;</p>","<p>Incubation period of 3 weeks. Active immunisation. 2 I/M dose. Blood test to look for antibodies agains the virus 4 weeks after vaccination.</p>","<p>Incubation period of 6 weeks to months. Risk of developing chronic infection is 90% in neonates compared with 5% in adults. Active immunisation, HsAg from yeast cells using recombinant DNA technology. 3 I/M doses then blood test for level of anti virus antibody.</p>","<p>Incubation period 4 months. Passive immunisation. Single sub/cut dose followed by a booster after a year. Blood test after a year to look for anti virus antibodies.</p>","","<p>A= CORRECT- anti HAV IgM/IgG</p><p>B= incorrect- this is made up.</p><p>C= incorrect- refers to HBV vaccine- HBsAg antigen.</p><p>D= incorrect- this is made up.</p><p>Although there is a vaccine for HEV, there is no HCV vaccine available.&nbsp;</p>","liver, Case 3"
"3270243","2018-05-07 02:59:36","1705392","2.3200","138","97","D","5","<p>Which of the following is NOT a type of vaccine?</p>","<p>Inactivated whole cell</p>","<p>Attenuated</p>","<p>Toxoid</p>","<p>Activated whole cell</p>","<p>Subunit</p>","<p>A= incorrect- the virus is inactived/ killed e.g. HAV, flu, cholera, rabies, polio.</p><p>B= incorrect- active but cultivated so less dangerous e.g. MMR, flu, smallpox, yellow fever and BCG.</p><p>C= incorrect- made from inactivated toxic compound that causes illness- not microorganism e.g. diphtheria and tetanus.</p><p>D= CORRECT- this is made up.</p><p>E= incorrect- use protein subunit of virus can still cause an immune response but not whole virus ee. HBV and HAV.</p>","Case 3"
"3270259","2018-05-07 03:13:20","1705133","2.8300","121","72","A","5","<p>Where in the body are chylomicrons produced?</p>","<p>small intestine</p>","<p>large intestine</p>","<p>liver</p>","<p>adipose tissue</p>","<p>stomach</p>","<p>Chylomicrons; largest and least dense of our lipoprotein complexes, formed in intestine and are taking dietary fat from here around body, ends up usually in adipose tissue transport of dietary TAG (mainly adipose tissue)<br />-transports TAGs from gut to the liver; transport lipids absorbed from the small intestine to the liver and adipose tissue</p>","Mobilization of energy stores, PCS 1, PCS 2, PCS 3, Chemistry of Life"
"3270260","2018-05-07 03:13:48","1705392","2.5700","125","88","A","5","<p>Put the following steps of bile formation and regulation in the correct order;</p><p>&nbsp;</p><p>1. Bile salts are secreted and join with fatty acids and lecithin in the duodenum to form Micelles which are hydrophobic which allows them to travel into enterocytes.</p><p>2. In intestine bacterial partially dehydroxylate bile acids to form 4 secondary bile acids.</p><p>3. Bacteria in intestine removes glycine and taurine, regenerating bile acids.</p><p>4. In liver, cholesterol and oxygen are added via phase 1 enzyme cytochrome P450 to form cholic acid and chenodoxycholic acid (primary bile acids).</p><p>5. Glycine/ taurine and sodium ions are added to secondary bile acids to form bile salts (conjugated bile acids).</p><p>6. Bile acids travel to terminal ileum and are taken via portal vein to the liver for reuse= enterohepatic circulation.&nbsp;</p><p>7. Fatty acids, lecithin and cholesterol enter enterocyte, leaving bile salts behind.&nbsp;</p>","<p>4.</p><p>2.</p><p>5.</p><p>1.</p><p>7.</p><p>3.</p><p>6.</p>","<p>4.</p><p>2.</p><p>1.</p><p>7.</p><p>5.</p><p>3.</p><p>6.</p>","<p>2.</p><p>1.</p><p>4.</p><p>7.</p><p>3.</p><p>5.</p><p>6.</p>","<p>4.</p><p>1.</p><p>2.</p><p>7.</p><p>3.</p><p>5.</p><p>6.</p>","<p>1.</p><p>2.</p><p>4.</p><p>7.</p><p>5.</p><p>3.</p><p>6.</p><p>&nbsp;</p>","<p>A is the correct order.</p>","Case 3"
"3270287","2018-05-07 03:25:22","1705392","2.9100","142","90","D","5","<p>Which of the following statements describes the function of UDP- glucaronic transferase?</p>","<p>Breaks RBCs down into haemoglobin, which is broken down into globin.</p>","<p>Breaks globin down into amino acids and haem which is then broken down into iron and porphyrin, this is broken down to biliverdin, and finally unconjugated bilirubin.</p>","<p>Binds to unconjugated bilirubin in order to transport it to the liver.&nbsp;</p>","<p>Binds bilirubin to an acid which makes it water soluble, less toxic and conjugated.&nbsp;</p>","<p>Reduces urobilinogen to stercobilinogen, which is then oxidised to stercobilin and transported to the kidneys where urobilin is formed. This gives urine its yellow colour.&nbsp;</p>","<p>A= incorrect- describes the function of macrophages.</p><p>B= incorrect.</p><p>C= incorrect- describes the function of albumin.</p><p>D= CORRECT- binds glucaronic acid to bilirubin.</p><p>E= incorrect.</p>","Case 3"
"3270303","2018-05-07 03:35:46","1705392","2.6100","145","101","C","5","<p>Which of the following statements describes '1st pass metabolism?'</p>","<p>When a chemically reactive group on a drug is exposed or created by enzymes. Bought as pro-drugs and only active once in the body.</p>","<p>Transient harmful metabolised can be crated as by products during this phase and this prepares the drug for the next phase.</p>","<p>When a drug is partially or completely metabolised before reaching systemic circulation to take effect. By the time it reaches its target it could be at sub-therapeutic levels and have no effect.</p>","<p>Drug or intermediate created in the previous phase is deactivated and made water soluble and so can be excreted in the urine/ faeces or hepatobiliary circulation. Pharmacomorphic regions are replaced with a sugar or sulphate group.</p>","<p>When cytochrome P450 enzymes oxidatively modify drugs to allow them into the next phase.</p>","<p>A= incorrect- describes phase 1 metabolism.</p><p>B= incorrect- describes phase 1 metabolism further.</p><p>C= CORRECT- this is only for orally administered drugs- also known as 'pre-systemic elimination.'</p><p>D= incorrect- describes phase 2 metabolism.</p><p>E= incorrect- evolved to metabolise steroids. Mono-oxygenases e.g. oxygen and cholesterol -&gt; cytochrome P450-&gt; cholic and chenodeoxycholic acid (primary bile acids).</p>","Case 3, Metabolism"
"3270317","2018-05-07 03:45:00","1705392","2.7500","96","59","E","5","<p>Which of the following statements describes enzyme induction?</p>","<p>When one drug inhibits an enzyme used to metabolise another drug which causes increased circulating levels of the other drug e.g. erythromycin blocks CYP3A4 which increases COCP levels which increases the risk of ADRs.</p>","<p>When enzymes are used to conjugate water soluble glucuronide-&gt; metabolite/ drug that deactivates it.</p>","<p>Where the enzyme km is the concentration of the drug at which the enzyme is working at 80% capacity. Drug vmax= enzyme is giving the fastest turnover possible.</p>","<p>Group of phase 1 enzymes that oxidatively modify drugs to allow them into phase 2 metabolism. &nbsp;</p>","<p>When one drug induces an enzyme the metabolises another drug to cause sub-therapeutic levels e.g. St John's Wort and the COCP via CYP3A4.&nbsp;</p>","<p>A= incorrect- describes enzyme inhibition.</p><p>B= incorrect- describes action of UGTs/ UDP- glucoronosyl transferase.</p><p>C= incorrect- describes enzyme kinetics.</p><p>D= incorrect- describes action of cytochrome P450 enzymes.</p><p>E= CORRECT.</p>","Case 3 enzymes"
"3270323","2018-05-06 22:55:03","1705392","2.8600","146","92","B","5","<p>Which of the following statements does NOT describe the histology of the liver?</p>","<p>Contain sinusoids which are separated from hepatocytes by the space of Disse (which contains blood plasma and microvilli for nutrient exchange).</p>","<p>Contain serous acini which secretes alkaline fluid.&nbsp;</p>","<p>Space of Disse contains stellate cells which store fat/ fat soluble vitamins.</p>","<p>Kupffer cells= macrophages- where 2 hepatocytes join= bile canaliculus.&nbsp;</p>","<p>Have hepatic lobules which contain a portal triad at each side.&nbsp;</p>","<p>A= incorrect- contains blood vessels with fenestrated epithelium. Have hepatic artery and portal vein.</p><p>B=CORRECT- describes histology of pancreas- small ducts: simple cuboidal epithelium, large ducts: stratified cuboidal. This describes exocrine histology. Endocrine: islets that produce hormones, supported by retiaclin (collagen type 3). They are supplied by 3 arterioles and drained by 6 venules.</p><p>C= incorrect- If inflammed= can become myofibroblasts and cause liver fibrosis. Myofibroblast cells= 1/2 way between fibroblasts and smooth muscle cells- they secrete collagen.</p><p>D= incorrect</p><p>E= incorrect- portal triad includes a hepatic artery, portal vein and bile duct. Also contains central vein which drains the hepatic vein to the IVC.</p>","Histology, Case 3"
"3270557","2018-04-09 06:01:16","1702860","2.8500","141","92","C","4","<p>&nbsp;</p><p>Histologically the acinus of the liver has three zones. Zone 1, 2 and 3.&nbsp;</p><p>In which zone are the hepatocytes most likely to suffer from poor perfusion.&nbsp;</p>","<p>zone 1</p>","<p>zone 2</p>","<p>zone 3</p>","<p>All zones are equally vulnerable.&nbsp;</p>","","<p>&nbsp;In Zone 1, the hepatocytes are closer to hepatic artery and portal vein so are less vulnerable to ischaemia and also less vulnerable to toxins. In Zone 3, the hepatocytes are less well oxygenated and therefore more vulnerable to poor perfusion and toxins.</p><p>&nbsp;</p><p>&nbsp;</p><p>Lecture&nbsp;THE LIVER IN HEALTH AND DISEASE covered this.</p>","Case 3"
"3271945","2018-05-07 21:50:19","1706590","2.7900","138","92","B","5","<p>Which of the following is the term for 'infection of the bile duct""?</p>","<p>Biliductitis</p>","<p>Cholangitis</p>","<p>Cholecystitis</p>","<p>Cholelithiasis</p>","<p>Ductitis</p>","<p>A - doesn't exist</p><p>B - CORRECT</p><p>C - inflammation of gall bladder</p><p>D - formation of gall stones</p><p>E - doesn't exist</p>","Case 3"
"3272134","2018-05-07 23:16:43","1705133","2.8000","170","116","E","5","<p>which of these statements is not a function of the pericardium?</p>","<p>lubrication</p>","<p>fixes heart in the mediastinum</p>","<p>prevents overfilling of the heart</p>","<p>protection of the heart from infection</p>","<p>semi-permeable to allow for exchange of ions</p>","<p>main functions are lubrication, protection from infection, fixes the heart in the mediastinum and prevents overfilling of the heart</p>","PCS 2, PCS 2 - Anatomy, Blood, CASE 4, Heart"
"3272302","2018-05-08 00:56:24","1705001","2.9600","114","68","B","5","<p>Glycolysis is the first stage of aerobic respiration. It requires the enzyme phosphofructosekinase (PFK) in order to convert fructose 6-phospate to fructose 1-6 biphosphate. Which of these substrates upregulates PFK?</p>","<p>ATP&nbsp;</p>","<p>AMP</p>","<p>Citrate</p>","<p>NADH&nbsp;</p>","<p>FADH2</p>","<p>The correct answer is B</p><p>&nbsp;</p><p>AMP up regulates this enzyme&nbsp;</p><p>&nbsp;</p><p>ATP and Citrate down regulate this enzyme</p><p>NOTE its high levels of ATP that down regulate this enzyme&nbsp;</p><p>&nbsp;</p><p>NADH and FADH2 are co-enzymes formed&nbsp;</p>","PCS 1, PCS 1 glycolysis"
"3272318","2018-05-08 01:09:12","1705133","2.5600","162","100","C","5","<p>what is the resting potential in atrial myocytes?</p>","<p>-30mV</p>","<p>-50mV</p>","<p>-60mV</p>","<p>-70mV</p>","<p>-90mV</p>","<p>resting potential in atrial myocytes; -60mV</p><p>resting potential in ventricular myocytes; -90mV</p><p>-threshold in atrial myocytes; -40/-50mv</p><p>&nbsp;</p>","PCS 2, PCS 3, CASE 4, Heart, Cardiac Cycle"
"3272321","2018-05-08 01:11:33","1705133","2.6900","162","107","E","5","<p>what is the resting potential in ventricular myocytes?</p>","<p>-40mV</p>","<p>-50mV</p>","<p>-60mV</p>","<p>-70mV</p>","<p>-90mV</p>","<p>resting potential in atrial myocytes; -60mV</p><p>resting potential in ventricular myocytes; -90mV</p>","PCS 2, CASE 4, Heart, Cardiac Cycle, Cardiodynamics"
"3272418","2018-05-08 02:07:05","1606864","2.8700","86","54","E","5","<p>What does tropicamide do ?</p>","<p>Beta 1 antagonist -&gt; block sympathetic innervation -&gt; dilation of the eye</p>","<p>alpha 2 agonist -&gt; increases corneal reflex.&nbsp;</p>","<p>Muscarinic Receptor Agonist -&gt; constriction of the iris + vasoconstriction (white eyes)</p>","<p>binds to Na+ channels -&gt; local anaesthetic&nbsp;</p>","<p>muscarinic receptor antagonist -&gt; dilation of iris + loss of accommodation&nbsp;</p>","<p>binds to Mch receptors, loss of parasympathetic innervation = loss of constriction of the eye.</p><p>&nbsp;</p><p>Loss of contraction of ciliary body (parasympathetic innervation ) = loss of pull on suspensory ligament -&gt; lens cant become concave shaped = loss of accommodation&nbsp;</p>","PCS 3"
"3272428","2018-05-08 02:15:19","1706590","2.5200","139","87","B","5","<p>What term describes increased bile flow?</p>","<p>Asterixis</p>","<p>Cholagogues</p>","<p>Choleretics</p>","<p>Cytochromy</p>","<p>Oedema</p>","<p>A - this is liver flap --&gt; tremor of hand while wrist is extended. Has hepatic, cardiological, pulmonary and renal causes.</p><p>B - correct! Increased flow of bile via emptying of gall bladder stimulated by CCK.</p><p>C - Increased rate of bile secretion.</p><p>D - doesn't exist.</p><p>E - this is a collection of fluid.</p>","Case 3"
"3274683","2018-05-09 07:12:58","1702904","2.7400","134","87","E","5","<p>Mrs smith has been diagnosed with an STI. The doctor has suggested that it has been caused by a protozoa. Which of the following STIs does she have?</p>","<p>Chlamydia</p>","<p>HPV</p>","<p>HSV</p>","<p>Syphilis</p>","<p>Trichomonas Vaginalis</p>","<p>Trichomonas vaginalis is an anaerobic, flagellated protozoan parasite.</p><p>Chlamydia and syphilis are caused by&nbsp; bacteria</p><p>HPV and HSV are viral infections</p><p>&nbsp;</p>","Case 2"
"3274695","2018-05-09 07:24:34","1702904","2.7900","156","98","D","5","<p>Mrs Jones has been diagnosed with a UTI. The doctor has prescribed her Trimethoprim. What is the mechanism of action of this antibiotic?</p>","<p>Destruction of cell wall</p>","<p>Destruction of cell membrane</p>","<p>Inhibition of protein synthesis</p>","<p>Inhibition of folic acid synthesis</p>","<p>Inhibition of topoisomerase II</p>","<p>Trimethoprim inhibits folic acid synthesis which is important in DNA and RNA synthesis</p>","Case 2"
"3274775","2018-05-09 09:25:24","1704495","2.5900","134","95","A","5","<p>The fascia lata is a continuous sheet of dense fibrous tissue that surrounds all the muscles of the thigh. It arises on the iliac crest and inserts on the ilio-tibial tract. The Ilio-tibial tract acts as the origin of insertion for which of two muscles?</p>","<p>Gluteus maximus and tensor fascia lata</p>","<p>Gluteus medius and tensor fascia lata</p>","<p>Gluteus Minimus and tensor fascia lata</p>","<p>Piriformis and tensor fascia lata</p>","<p>Quadratus femoris and tensor fascia lata</p>","<p>Here are some diagrams:&nbsp;https://www.semanticscholar.org/paper/The-iliotibial-tract%3A-imaging%2C-anatomy%2C-injuries%2C-Flato-Passanante/0d15fa76d16c5858e20638c1e2f16b1b9e15169b</p><p>&nbsp;</p><p>&nbsp;</p>","CASE 1"
"3275929","2018-05-09 22:53:26","1706760","2.8400","147","98","B","5","<p>Kenny the caveman is the best hunter in his village. He spends most of his days running after large prey on rough ground, without any foot wear. The tendons of muscles from his posterior calf, wrap around the calcaneus bone, at this point, they have adapted to the workload of his hunting. How have the tendons most likely adapted, why?&nbsp;</p>","<p>Hypertrophy of tenocytes and tenoblasts, to increase ECM synthesis</p>","<p>Metaplasia of fibrocartilage formation, to resist compression</p>","<p>An increase in gap junctions between tenocytes, to increase communication an aid in ECM production</p>","<p>The tendon has become flatter and less oval shaped, to reduce the amount it can move and therefore reduce friction</p>","<p>Metaplasia of fibrocartilage formation, to resist friction</p>","<p>A- hypertrophy (increase in individual cell size) does not occur</p><p>B- CORRECT the area is under a lot of compression, therefore the tendon adapts by increasing Fibro-cartilagenous developement (increased D. aggrecan and type 1/2 collagen makes the tissue similar to articular cartilage- which resists compression)</p><p>C- completely made up by myself! (although there are gap junctions between the cells)</p><p>D- Flatter tendons do move less than oval tendons, however this question focuses more on the structural integrity of the tendon, not the degree of movement&nbsp;</p><p>E- fibrocartilage is better at resisting compression than friction&nbsp;</p>","CASE 1"
"3275976","2018-05-09 23:18:14","1706760","3.3800","208","126","A","5","<p>It's little Timmy's 1st birthday and it's time for the cake! When happy birthday is sung, it is time to blow out the candles. Little Timmy's hand accidentally touches the flame, there is a slight delay before he removes his hand and then he feels discomfort. The ascending pathways involve two relay stations, what are they and at which stage of nociception do they operate at?</p>","<p>1st relay station= substantia gelatinosa in the transmission phase</p><p>2nd relay station= the thalamus in the perception phase</p>","<p>1st relay station= substantia gelatinosa in the transduction phase<br />2nd relay station= the substantial nigra in the perception phase</p>","<p>1st relay station= substantia nigra in the transmission phase<br />2nd relay station= the thalamus in the perception phase</p>","<p>1st relay station= substantia nigra in the transmission phase<br />2nd relay station= the hypothalamus in the transduction phase</p>","<p>1st relay station= substantia gelatinosa in the transmission phase<br />2nd relay station= the hypothalamus in the perception phase</p>","<p>Nociception phases: transduction, transmission, perception and modulation</p><p>&nbsp;</p><p>A- CORRECT- the substantial gelatinous within the dorsal horn of the spinal cord (where pain gating occurs) this is where the nerve impulse is transmitted along afferent fibres. The thalamus connects to other areas of the brain, to draw in emotional and episodic experience to interpret the pain (thalamus is when the nociception is determined to be pain)&nbsp;</p><p>B- transduction is the process creating an action potential in response to a stimulus (conversion of type of energy)- this is carried out before afferent pathways not within the spinal cord. Substantial nigra is within the brainstem and is involved in dopaminergic transmission (affected in schizophrenia and Parkinson's disease) not perception of pain</p><p>C- substantia nigra is wrong (see above)</p><p>D-the thalamus is the 2nd relay station not the hypothalamus (also at the perception stage not transduction)</p><p>E- hypothalamus is wrong (see above)</p><p>&nbsp;</p>","PCS 3, CASE 1, PSC 3- Pain and Nociception"
"3275997","2018-05-09 23:33:22","1706760","2.9400","149","93","C","5","<p>Barry went out last night... hard! The next morning he is feeling the effect of his hangover and doesn't move from bed. Larry decides to take pity on Barry and so makes him a cup of tea in bed. When Barry goes to take a sip he does not blow cool air on the drink, he immediately spits it out! What cortical area of Larry's hungover brain allows him to distinguish this pain as HEAT? Which system is this involved in?</p>","<p>the anterior cingulate cortex- Medial system</p>","<p>the primary and secondary somatosensory cortices- Medial system</p>","<p>The primary and secondary somatosensory cortices and lateral thalamic nuclei- Lateral System</p>","<p>The anterior cingulate cortex- Lateral System&nbsp;</p>","<p>The primary and secondary somatosensory cortices and insult- Lateral System</p>","<p>Medial system- medial thalamic nuclei, anterior cingulate cortex (attention to and distraction form pain) and the insult (emotional experience)- mediate the affective-cognitive-evaluative aspects of pain</p><p>&nbsp;</p><p>Lateral system- the primary and secondary somatosensory cortices and lateral thalamic nuclei- mediate the location and type of pain</p>","CASE 1, PSC 3- Pain and Nociception"
"3276037","2018-05-10 00:02:29","1706760","2.7600","143","95","C","3","<p>Prostaglandin H-synthase produces an endoperoxide, PGH2 from arachidonic acid and oxygen. PGH2 is then converted into cell specific prostaglandins PGE2, TXA2 and PGI2. Out of these which has a function which inhibits inflammatory responses?</p>","<p>PGE2</p>","<p>TXA2</p>","<p>PGI2</p>","","","<p>PGE2- provides GI mucosa and renal protection, contracts the uterus, sensitises C and A-delta fibres to pain (increases substance P release) and causes local vasodilation&nbsp;</p><p>TXA2- causes activation and aggregation of platelets&nbsp;</p><p>PGI2- CORRECT inhibits platelet activation and aggregation and causes vasodilation</p>","CASE 1"
"3276055","2018-05-10 00:19:51","1706760","2.7100","150","97","C","5","<p>Which of the following is the link between inflammation and clotting?</p><p>&nbsp;</p>","<p>Factor Xa (prothrombinase)</p>","<p>Prothrombin</p>","<p>Thrombin</p>","<p>Fibrinogen</p>","<p>Fibrin</p>","<p>A- prothrombinase converts prothrombin into thrombin</p><p>B-Prothrombin is the inactive version of thrombin</p><p>C- CORRECT thrombin binds to protease activated receptors causing chemokine/NO/PG production, induces PGHS and endothelial adhesion molecule expression; also P selectin plasma membrane expression</p><p>D-Fibrinogen is soluble</p><p>E- fibrin is insoluble and forms collagen interlacing&nbsp;</p>","CASE 1"
"3276190","2018-05-10 02:26:33","1705392","2.9900","171","104","D","5","<p>Which of the following normally deactivates toxic NAPBQI in the normal metabolism of paracetamol?</p>","<p>UDP- glucuronosyl transferase</p>","<p>Cytochrome P450</p>","<p>N- acetyl cysteine (NAC)</p>","<p>Glutathione</p>","<p>Cholic acid</p>","<p>A= incorrect- this binds glucaronic acid to bilirubin to make it water soluble, less toxic and conjugated.</p><p>B= incorrect- this is a group of enzymes which oxidatively modify drugs to allow them into phase 2, creating some toxic NAPBQI as a by product.&nbsp;</p><p>C= incorrect- this is given after toxic levels of paracetamol is ingested as it is a precursor to glutathione.</p><p>D= CORRECT- clears the small amount of toxic NAPBQI generated by taking a normal dose (0.5g) of paracetamol.</p><p>E= incorrect- this is a primary bile acid.</p><p>&nbsp;</p>","Case 3, pharmacology"
"3276199","2018-05-10 02:30:50","1705392","2.7900","156","103","A","5","<p>Which of the following is NOT a function of the liver?</p>","<p>Regulation of extracellular fluid volume. Ensures adequate quantity of plasma to keep blood flowing to vital organs.</p>","<p>Synthesising non-essential amino acids, clotting factors and plasma proteins.</p>","<p>Metabolising amino acids and excreting ammonia.</p>","<p>Stores glycogen, glycogenolysis and gluconeogenesis.</p>","<p>TAG oxidation and bile acid formation.&nbsp;</p>","<p>These are all functions of the liver apart from A which is a function of the kidneys.&nbsp;</p>","liver, Case 3"
"3276204","2018-05-10 02:35:07","1705392","2.7500","142","95","B","5","<p>Which of the following statements is NOT associated with acute liver failure?</p>","<p>Poor bilirubin metabolism.</p>","<p>Decreased transaminases.</p>","<p>Failure to synthesise clotting factors.</p>","<p>Failure to detoxify.</p>","<p>Increased risk of bleeding and jaundice.</p>","<p>All associated with acute liver failure apart from B- increased transaminases are associated with acute liver failure not decreased transaminases.</p>","liver, Case 3"
"3276208","2018-05-10 02:37:45","1705392","2.7200","159","104","E","5","<p>Which of the following is NOT a stage of alcoholic liver disease?</p>","<p>Fibrosis.</p>","<p>Fatty infiltration.</p>","<p>Inflammation</p>","<p>Cirrhosis.</p>","<p>Hepatocyte necrosis.&nbsp;</p>","<p>There are 4 stages- all of the above apart from E. The first 2 stages (fatty infiltration and inflammation) are reversible, while the other&nbsp; stages are not.&nbsp;</p>","liver, Case 3"
"3276230","2018-05-10 02:55:16","1706211","2.2800","153","96","B","4","<p>Sam goes to an STI clinic after experiencing some strange symptoms that have been worrying him for a while. Which of these is not a feature most commonly associated with chlamydia?&nbsp;</p>","<p>urethritis&nbsp;</p>","<p>white/yellow discharge&nbsp;</p>","<p>proctitis</p>","<p>epididymitis</p>","","<p>Urethritis, proctitis and epididymitis are all most commonly associated with chlamydia, whereas a white/yellow/green discharge is a common feature associated with gonorrhea in males. This was taken from the microbiology lecture, case 2.&nbsp;</p>","Microbiology, Bacteria, discharge, Case 2"
"3276240","2018-05-10 03:04:22","1705392","2.8300","167","110","D","5","<p>Which of the following statements describes H2 antagonists?</p>","<p>Weak bases. React with gastric acid and reduce pepsin activity.</p>","<p>Covalently and irreversibly binds to H+ and K+ pumps on parietal cells-&gt; inactive form, lipophyllic so can cross cell membrane. Decreases HCl = malabsorption of B12 and calcium which causes bone fractures.&nbsp;</p>","<p>Decrease prostaglandin production which helps protect stomach and irritating epithelium. PGs modulate mucosal defence and if mucosa isn't there then acid can get into epithelium and damage tissue.</p>","<p>Block histamine receptors on parietal cells e.g. ranitidine. Gastrin and acetylcholine= reduced effect on parietal cells when receptor is blocked and anti-androgen can cause impotence. Cimetidine is a P450 inhibitor and impairs drug metabolism e.g. Warfarin.</p>","<p>Inhibits protein synthesis by changing shape of 30s subunit.&nbsp;</p>","<p>A= incorrect- describes antacids.&nbsp;</p><p>B= incorrect- describes PPIs (protonated in an acidic environment, e.g. omeprazole).</p><p>C= incorrect- describes NSAIDs.</p><p>D= CORRECT- block H2 receptors, are less effective than PPIs because they act on a receptor and not a proton pump.</p><p>E= incorrect- describes aminoglycosides.&nbsp;</p>","Case 3, pharmacology"
"3276242","2018-05-10 03:10:12","1705392","2.3800","150","102","C","5","<p>Which of the following is NOT a possible cause of GORD?</p>","<p>Poor saliva clearance.&nbsp;</p>","<p>Impaired external sphincter (crural diaphragm fibres).</p>","<p>Hyper oesophageal motility.</p>","<p>Impaired intrinsic lower oesophageal sphincter.&nbsp;</p>","<p>Delayed gastric emptying/ duodenal gastric reflux.</p>","<p>All correct apart from C- poor oesophageal motility is correct. Hiatus hernia is also a possible cause.&nbsp;</p><p>&nbsp;</p><p>This can possible cause Barrett's oesophagus which is metaplasia of epithelium in the oesophagus near the gastro-oesophageal junction from stratified squamous to columnar epithelium of stomach/ intestines.</p><p>&nbsp;</p><p>Treat GORD with H2 receptor antagonists/PPIs. &nbsp;</p>","Case 3"
